,GeoFIPS,GeoName,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
2553,48095,"Concho, TX",1.3383497218933807e-06,1.3705329116867113e-06,1.3815222935673608e-06,1.4348992912733726e-06,1.4725771720070277e-06,1.5239917800914948e-06,1.528309037258893e-06,1.5553900140362076e-06,1.5389059412152335e-06,1.553820102338972e-06,1.566379395916857e-06,1.5769762998731976e-06,1.5852183362836848e-06,1.5530351464903542e-06,1.5769762998731976e-06,1.6122993130609994e-06,1.5997400194831145e-06,1.6158316143797797e-06,1.649192237946037e-06,1.6593966639780685e-06,1.7006068460305041e-06,1.7115962279111536e-06,1.7320050799752168e-06,1.7893068569243176e-06,1.1876381989587597e-06,1.1962727132935557e-06,1.246902365529405e-06,1.30263423078127e-06,1.311268745116066e-06
2554,48097,"Cooke, TX",1.3975700134260242e-05,1.4276257570988318e-05,1.4579463090859371e-05,1.4916210997208155e-05,1.5346083160751687e-05,1.5500996024615938e-05,1.5836861236583726e-05,1.6079602191356767e-05,1.6260995886650805e-05,1.650197145266186e-05,1.659377166828512e-05,1.6689544008622847e-05,1.683430588710568e-05,1.687755791177433e-05,1.688241273086979e-05,1.6869613662345393e-05,1.695346962853972e-05,1.6987012015017448e-05,1.6986129320636454e-05,1.7121181560928365e-05,1.7016582276780707e-05,1.7164874932787513e-05,1.735730230784396e-05,1.7438510190895304e-05,1.7702877158002673e-05,1.7951355626252165e-05,1.8247940938265773e-05,1.8402853802130024e-05,1.8644270715331577e-05
2555,48099,"Coryell, TX",2.4664362934639464e-05,2.6290967726350863e-05,2.671697453058658e-05,2.6883194239732815e-05,2.7198754835462974e-05,2.7348462652972166e-05,2.7249758234075176e-05,2.7592838649200408e-05,2.7183343736601734e-05,2.6835493219448024e-05,2.618565855079905e-05,2.639811155652901e-05,2.6642854483682518e-05,2.649865063005234e-05,2.6904843164323604e-05,2.735543434055225e-05,2.7399832982509635e-05,2.7814097997136788e-05,2.84022882703408e-05,2.9318881721659335e-05,2.891268918738807e-05,2.8917092358491282e-05,2.9141287153829802e-05,2.8860951926925335e-05,2.907083641617842e-05,2.9259805842691247e-05,3.0177133155860317e-05,3.049049216603887e-05,3.09073256971429e-05
2556,48101,"Cottle, TX",9.037712045196627e-07,8.896229835760437e-07,8.797621023123093e-07,8.720448908885171e-07,8.608978077208173e-07,8.518943943930596e-07,8.428909810653021e-07,8.073060617222604e-07,7.605740592115188e-07,7.39994828748073e-07,7.284190116123847e-07,7.198443322526156e-07,7.086972490849158e-07,6.761134675177933e-07,6.486744935665321e-07,6.546767691183705e-07,6.469595576945783e-07,6.482457595985436e-07,6.465308237265898e-07,6.379561443668208e-07,6.199493177113056e-07,6.139470421594673e-07,6.186631158073403e-07,6.02371225023779e-07,5.920816097920561e-07,5.933678116960214e-07,5.980838853438945e-07,5.890804720161369e-07,5.920816097920561e-07
2557,48103,"Crane, TX",2.200342636037242e-06,2.209195154465644e-06,2.1334569412448717e-06,2.132965134665516e-06,2.1132928714912895e-06,2.1088666122770885e-06,2.028702139842115e-06,1.9431277950342297e-06,1.914603013431601e-06,1.9136194002728897e-06,1.8919799107812405e-06,1.9008324292096424e-06,1.8885372647257508e-06,1.895914363416086e-06,1.955422959518121e-06,2.0444399503814966e-06,2.1309979083480933e-06,2.1541128175778095e-06,2.137391393879717e-06,2.2141132202592008e-06,2.304113824281287e-06,2.3862455230336833e-06,2.429032695437626e-06,2.3193598282413126e-06,2.2657529110915456e-06,2.282474334789638e-06,2.2977203387496635e-06,2.2957531124322408e-06,2.301654791384509e-06
2558,48105,"Crockett, TX",5.656768992562455e-07,5.720034583045769e-07,5.885075253871807e-07,5.886450592795357e-07,6.087250075633704e-07,6.0707460085511e-07,5.886450592795357e-07,5.517859761283872e-07,5.286802822127419e-07,5.282676805356768e-07,5.311558922751325e-07,5.304682228133573e-07,5.296430194592271e-07,5.142392235154636e-07,5.169899013625643e-07,5.20290714779085e-07,5.143767574078186e-07,5.07500062790067e-07,4.952595463704692e-07,4.963598175093095e-07,4.9828529200228e-07,4.958096819398893e-07,4.828814960585164e-07,4.6637742897591257e-07,4.451972095532377e-07,4.300684813941842e-07,4.274553374394386e-07,4.278679391165037e-07,4.219539817452373e-07
2559,48107,"Crosby, TX",3.09800101949582e-06,3.130169104289145e-06,3.1464676005844295e-06,3.156332479921049e-06,3.16533954366318e-06,3.1151573313855933e-06,3.047818807218233e-06,3.0250866939642834e-06,2.9830537298343385e-06,2.9388762267181724e-06,2.8814025818874318e-06,2.8415141567437084e-06,2.796907745830298e-06,2.7733178169818594e-06,2.6858206263440155e-06,2.655797080536912e-06,2.5978945279089272e-06,2.5785936770329322e-06,2.5635819041293804e-06,2.538276344091965e-06,2.4705089121273603e-06,2.4091750971214204e-06,2.426331409011194e-06,2.4001680333792894e-06,2.3577061614521006e-06,2.2946567152571834e-06,2.2586284602886597e-06,2.1865719503516115e-06,2.190003212729566e-06
2560,48109,"Culberson, TX",3.2531722936397896e-07,3.299761934208728e-07,3.2714030225580695e-07,3.2420312926341737e-07,3.179236559693431e-07,3.077954732369651e-07,3.102262370927358e-07,2.9857882695050124e-07,2.9017243528262753e-07,2.865262894989715e-07,2.8136091630545873e-07,2.7295452463758506e-07,2.6819427875336744e-07,2.620160872866169e-07,2.568507140931042e-07,2.521917500362103e-07,2.414558763398897e-07,2.435827947136891e-07,2.4297510374974644e-07,2.3568281218243431e-07,2.3497383939116786e-07,2.3304948467201605e-07,2.304161571615978e-07,2.2727642051456062e-07,2.2879564792441732e-07,2.240354020401997e-07,2.2140207452978143e-07,2.221110473210479e-07,2.221110473210479e-07
2561,48111,"Dallam, TX",1.4281695874448876e-06,1.4777445389515177e-06,1.5666198406162535e-06,1.549153018323762e-06,1.5689316259196715e-06,1.5974436446618265e-06,1.6046358656057938e-06,1.598727969830392e-06,1.5951318593584087e-06,1.58203174263904e-06,1.579206227268196e-06,1.5946181292909825e-06,1.6023240803023757e-06,1.5938475341898431e-06,1.6274968536062604e-06,1.6711639093374889e-06,1.687860136528841e-06,1.7315271922600696e-06,1.7644059165753476e-06,1.8042199968008795e-06,1.8139808680819777e-06,1.8363281260150182e-06,1.854565543408649e-06,1.8555930035435014e-06,1.833245745610461e-06,1.8329888805767479e-06,1.8273378498350593e-06,1.8278515799024856e-06,1.8422360217904198e-06
2562,48113,"Dallas, TX",0.0008712086001217977,0.0008841924066876456,0.0008989655276499451,0.0009169833840859876,0.0009370395376187295,0.0009566074550927261,0.0009718984423818286,0.0009821540530723157,0.0009947889300635712,0.0009951904865321767,0.000993468393042364,0.0009924017033922797,0.0009954133769068212,0.0010062943189261722,0.001013572308798244,0.0010233578153850662,0.0010376687926142239,0.0010495217843229964,0.0010642750043589884,0.001084061832022368,0.0010955875640540833,0.001109876871385706,0.0011256631706184628,0.0011395009480443077,0.0011511407787201861,0.0011541612970908642,0.001155616718168156,0.001154676952203633,0.0011436620106138114
2563,48115,"Dawson, TX",6.5730856853619315e-06,6.5846648145786585e-06,6.745914910337521e-06,6.67644013503716e-06,6.5241960286690854e-06,6.51990746229252e-06,6.4637272427595116e-06,6.404973883400564e-06,6.374096205489293e-06,6.18797242474635e-06,6.155808176922109e-06,6.030582038726397e-06,6.043447737856093e-06,5.998417790902156e-06,5.946097281108056e-06,5.919937026211007e-06,5.8929190580386444e-06,5.9233678793122595e-06,5.866758803141595e-06,5.78527604198685e-06,5.596579121417969e-06,5.669055893181925e-06,5.456771857541934e-06,5.4340424557461364e-06,5.30066804143495e-06,5.203317584686913e-06,5.361136827344523e-06,5.334547715809818e-06,5.323397443230747e-06
2564,48117,"Deaf Smith, TX",4.894305077770324e-06,4.898690193524625e-06,4.9280962638769925e-06,4.915198864599638e-06,4.90617068510549e-06,4.874185134897652e-06,4.809182242539788e-06,4.775906952404214e-06,4.743921402196376e-06,4.756302905502636e-06,4.7601721252858425e-06,4.816146838149559e-06,4.833171405195666e-06,4.84168368871872e-06,4.879344094608594e-06,4.914940916614091e-06,4.922679356180503e-06,5.022505226587224e-06,5.0426251694598965e-06,5.009865775295417e-06,4.965498721781319e-06,4.956470542287171e-06,4.885276898276177e-06,4.892241493885948e-06,4.87702256273867e-06,4.868252331230069e-06,4.840651896776532e-06,4.772811576577649e-06,4.727928627092457e-06
2565,48119,"Delta, TX",7.182887383264024e-06,7.349756470652535e-06,7.486559055808882e-06,7.644408192527744e-06,7.764674201456401e-06,7.796244028800173e-06,7.893960161054707e-06,8.002199569090499e-06,7.960106465965469e-06,8.06684254888965e-06,7.982656342639591e-06,8.131485528688805e-06,7.988669643086023e-06,8.05030597266196e-06,7.81578725525108e-06,7.895463486166315e-06,7.787224078130524e-06,7.875920259715408e-06,7.713561147661722e-06,7.839840457036812e-06,7.63989821719292e-06,7.653428143197393e-06,7.660944768755434e-06,7.611335040072363e-06,7.797747353911782e-06,7.844350432371636e-06,7.851867057929678e-06,7.866900309045759e-06,8.105929001791464e-06
2566,48121,"Denton, TX",0.00013567861649630103,0.00014237701020017798,0.00014889083883447358,0.00015596407540585737,0.00016374085644485956,0.00017314796226516353,0.00018308063909313246,0.000192822598682534,0.00020376335234293053,0.00021427872746200625,0.00022399695725674735,0.00023282048590466084,0.00024330466073816447,0.00025687986104651366,0.00026761979033357997,0.0002768933061987584,0.00028550546389793707,0.0002925540917933767,0.00030073955262930897,0.00031030661484325015,0.00031923341204200076,0.0003298256892734021,0.0003412208245574822,0.00035361656618307824,0.00036525954598916755,0.0003753222972471271,0.00038847739230185786,0.00040160480259615134,0.00041379796208584977
2567,48123,"DeWitt, TX",7.891300826932335e-06,7.872186361585584e-06,8.483849252681642e-06,8.560307114068649e-06,8.604907533211071e-06,8.57729774993243e-06,8.508910440580716e-06,8.471106275783808e-06,8.52335248106493e-06,8.501689420338611e-06,8.509759972373905e-06,8.570076729690323e-06,8.640587868525007e-06,8.541192648721897e-06,8.478752061922507e-06,8.453690874023433e-06,8.515706694926228e-06,8.51485716313304e-06,8.564554773034594e-06,8.614252382936149e-06,8.607456128590636e-06,8.65035748414668e-06,8.682639692287862e-06,8.652906079526248e-06,8.455389937609811e-06,8.389551223637667e-06,8.400595136949124e-06,8.414187645640147e-06,8.460487128368945e-06
2568,48125,"Dickens, TX",1.1462436105096993e-06,1.1565199820645116e-06,1.1578045285088632e-06,1.1762163608779021e-06,1.1843518216921287e-06,1.1971972861356441e-06,1.2031918362092847e-06,1.166368171471207e-06,1.1359672389548869e-06,1.1470999748059338e-06,1.143246335472879e-06,1.1308290531774808e-06,1.0974308456243404e-06,1.0558971772569737e-06,1.0537562665163879e-06,1.0276371554812396e-06,1.0374853448879347e-06,1.042623530665341e-06,1.0040871373347945e-06,9.531334617088498e-07,9.253016220812328e-07,8.74347946455288e-07,8.53367021197546e-07,8.328142780879213e-07,8.173997207557026e-07,8.049824384603043e-07,7.844296953506796e-07,7.536005806862423e-07,7.450369377238987e-07
2569,48127,"Dimmit, TX",3.0542194529423845e-06,3.087922787849283e-06,3.019644480063756e-06,2.9987251687422325e-06,3.0141241062427982e-06,3.0007589906762696e-06,2.9856505991662807e-06,2.9519472642593822e-06,2.91417628548441e-06,2.91766283737133e-06,2.9272508550603617e-06,2.8950002501063468e-06,2.9144668314749867e-06,2.8973246180309607e-06,2.8604252772277183e-06,2.8569387253407977e-06,2.8612969151994483e-06,2.9074937277011454e-06,2.884831140436162e-06,2.9455552524666945e-06,3.0219688479883695e-06,3.0048266345443435e-06,2.9406159706268903e-06,2.8351477760475447e-06,2.691036964721496e-06,2.625373570851159e-06,2.569588740660431e-06,2.487945317308375e-06,2.461796178156471e-06
2570,48129,"Donley, TX",1.5176927108134952e-06,1.5589253064146302e-06,1.6034898289330287e-06,1.6059887741209763e-06,1.5922445755872647e-06,1.5876631760760275e-06,1.5872466852113695e-06,1.5880796669406854e-06,1.5947435207752122e-06,1.5930775573165805e-06,1.6234813904366093e-06,1.630561735135794e-06,1.596409484233844e-06,1.5739189775423158e-06,1.5851642308880799e-06,1.536018308858444e-06,1.5285214732946014e-06,1.5547603977680509e-06,1.5331028728058386e-06,1.5143607838962318e-06,1.477709587806334e-06,1.4435573369043837e-06,1.4031577230325646e-06,1.400658777844617e-06,1.3769187985591151e-06,1.3581767096495081e-06,1.3444325111157965e-06,1.3615086365667716e-06,1.3610921457021136e-06
2571,48131,"Duval, TX",2.7097460863763958e-06,2.7177114955442616e-06,2.835900945089081e-06,2.822338221370823e-06,2.8537692953845638e-06,2.8546304207000088e-06,2.8608735792369846e-06,2.8001642444981157e-06,2.7620594492896763e-06,2.7355798458397444e-06,2.706086303785755e-06,2.6994125825910563e-06,2.675085792429737e-06,2.647529782335498e-06,2.6042582352343897e-06,2.5715354732474815e-06,2.5655075960393666e-06,2.5125483891395023e-06,2.498770384092383e-06,2.4249288882929786e-06,2.3967270342121566e-06,2.3532402057821865e-06,2.2905933390835664e-06,2.2834890552311456e-06,2.2227797204922767e-06,2.1743414214984983e-06,2.1519521632969296e-06,2.111479273471017e-06,2.1002846443702324e-06
2572,48133,"Eastland, TX",7.593623884811042e-06,7.562785987353242e-06,7.649882211254324e-06,7.660717148198955e-06,7.635713447557497e-06,7.6265454239889625e-06,7.583205676210434e-06,7.624461782268841e-06,7.526530621423127e-06,7.606125735131771e-06,7.639880730997741e-06,7.685304120496391e-06,7.723226399802602e-06,7.728227139930895e-06,7.766149419237108e-06,7.717808931330287e-06,7.708224179417729e-06,7.742395903627722e-06,7.711558006169923e-06,7.634463262525424e-06,7.533615003271541e-06,7.499443279061547e-06,7.429849645609487e-06,7.437767484145948e-06,7.430683102297535e-06,7.405262673312052e-06,7.3752582325423014e-06,7.3985950198076625e-06,7.444435137650338e-06
2573,48135,"Ector, TX",5.2040854405748256e-05,5.214406058216316e-05,5.204042438001319e-05,5.2256297299014375e-05,5.2355203218078666e-05,5.312709941251518e-05,5.265665125835722e-05,5.190152606758812e-05,5.194796884697484e-05,5.2548714798856626e-05,5.278092869579017e-05,5.339328534251864e-05,5.3915766610619116e-05,5.481796060277946e-05,5.610072737046978e-05,5.7220944410306615e-05,5.8883423902056786e-05,5.892040611527213e-05,5.994859764780567e-05,6.19464972129043e-05,6.407512460146182e-05,6.609710560772394e-05,6.827690605875384e-05,6.728655679090577e-05,6.6803637890431e-05,6.885830085255784e-05,7.061194580014119e-05,7.115506830352465e-05,6.927327568689279e-05
2574,48137,"Edwards, TX",4.384475099081936e-07,4.577720155424009e-07,4.614181486809306e-07,4.885818405629767e-07,4.842064807967411e-07,4.7053348152725476e-07,4.240452840110014e-07,3.906831657934548e-07,3.7737477983782154e-07,3.7482248664085076e-07,3.7227019344388e-07,3.695355935899827e-07,3.6661868707915897e-07,3.6370178056833524e-07,3.7591632658240964e-07,3.799270730347923e-07,3.668009937360855e-07,3.6169640734214393e-07,3.4747648810187816e-07,3.390903818832599e-07,3.1411436988433164e-07,3.055459570087869e-07,2.977067707609481e-07,2.895029711992563e-07,2.833045448637559e-07,2.70907692192755e-07,2.6452695920032804e-07,2.5778161289404814e-07,2.6215697266028377e-07
2575,48139,"Ellis, TX",3.72342396397718e-05,3.8016554781139346e-05,3.893049361981504e-05,4.02698369472829e-05,4.1692528195930204e-05,4.3069419349275937e-05,4.4634049632011025e-05,4.634887121825761e-05,4.7568556639081693e-05,4.899248572814256e-05,5.059466383675552e-05,5.187912957255572e-05,5.362118364790054e-05,5.581669992807813e-05,5.77609346043038e-05,5.957890955834674e-05,6.081592474496061e-05,6.208058503414391e-05,6.29916355785213e-05,6.363572520704174e-05,6.462599753788672e-05,6.606354287149672e-05,6.784727090743126e-05,7.002710787570381e-05,7.22255124501797e-05,7.467643646902106e-05,7.713643798422849e-05,8.015924427413284e-05,8.362767311291743e-05
2576,48141,"El Paso, TX",0.00024160827071031317,0.0002462331856714374,0.00024930795199106437,0.0002501584760244523,0.00025342948780877217,0.0002557859576217072,0.0002573662099364293,0.00025977907650426643,0.0002626118702606311,0.0002653871240846294,0.00026872291592525577,0.0002734678645201243,0.0002774472652731127,0.0002838109531573325,0.00028791991402293376,0.0002933888750118153,0.000299801719526997,0.0003064180496308118,0.00031350765520481833,0.0003191294209147521,0.0003194502727230463,0.00032143178032771353,0.00032157391539243293,0.0003235447533407673,0.0003252259863314965,0.0003259511419029738,0.00032761332193596577,0.00033003266650943354,0.00033073915018232836
2577,48143,"Erath, TX",1.0523559050261639e-05,1.087181353632693e-05,1.1102795017361024e-05,1.1293853773278114e-05,1.1567609602651855e-05,1.1596482287781116e-05,1.169165521283683e-05,1.1783263608864242e-05,1.1778986174030277e-05,1.1983590140254921e-05,1.2166094026504082e-05,1.2435572421043857e-05,1.2595619774414702e-05,1.295884528239887e-05,1.3073979570013088e-05,1.3237591452412237e-05,1.3400490429005726e-05,1.3510277923077487e-05,1.3855324333017305e-05,1.4011450704457017e-05,1.4167220622993897e-05,1.4375032665344015e-05,1.459781572961301e-05,1.464272879536964e-05,1.4756080818469703e-05,1.4917910436354702e-05,1.5000963962714183e-05,1.5225885744400159e-05,1.546221401897671e-05
2578,48145,"Falls, TX",9.198420016995878e-06,9.267520392185242e-06,9.298792094825684e-06,9.383023939034618e-06,9.366379323113091e-06,9.406729907165275e-06,9.367388087714397e-06,9.342168972681782e-06,9.220108455923926e-06,9.12427581879999e-06,9.12225828959738e-06,9.112170643584336e-06,9.073837588734762e-06,9.051140385205409e-06,8.933619309153423e-06,8.926557956944292e-06,8.958838424186038e-06,9.021886211767575e-06,8.985066303819958e-06,8.827699026016442e-06,8.647634544683572e-06,8.615858459742479e-06,8.602240137624866e-06,8.618884753546393e-06,8.634520604866614e-06,8.560880788971378e-06,8.573490346487687e-06,8.554828201363552e-06,8.732370771193159e-06
2579,48147,"Fannin, TX",1.1003570668216993e-05,1.1163934664878418e-05,1.1942350172997126e-05,1.2432543903332458e-05,1.2654453001415296e-05,1.3060997403762372e-05,1.326730351838626e-05,1.358066343618683e-05,1.3609268905861572e-05,1.3786102718396333e-05,1.4034016788910755e-05,1.4169242645554985e-05,1.4398519819160105e-05,1.4536779589254686e-05,1.4581854874802762e-05,1.4679806937628389e-05,1.4677639856592424e-05,1.4700610915573656e-05,1.4677206440385232e-05,1.4547614994434511e-05,1.4500806044057663e-05,1.4535912756840298e-05,1.4483035979562747e-05,1.4664637370376633e-05,1.4930321505385968e-05,1.5219843531790922e-05,1.53394664049762e-05,1.5486827915421838e-05,1.5849597280842413e-05
2580,48149,"Fayette, TX",8.42899546459686e-06,8.536298714797148e-06,8.642789061586827e-06,8.6501051922823e-06,8.686279394054368e-06,8.811060067582733e-06,8.829350394321418e-06,8.886660084769299e-06,9.103298843696396e-06,9.213447255833812e-06,9.31180856851741e-06,9.391879554462322e-06,9.48739570520879e-06,9.604860248041682e-06,9.713382853357881e-06,9.895879669039431e-06,9.94587322879184e-06,9.96578936235174e-06,9.999931305597287e-06,9.921486126473591e-06,9.903195799734905e-06,9.883686117880308e-06,9.90563450996673e-06,9.893440958807607e-06,9.895066765628824e-06,9.916608706009942e-06,9.88775063493335e-06,9.938557098096364e-06,1.0034073248842832e-05
2581,48151,"Fisher, TX",1.9559569494184677e-06,1.9413538452726115e-06,1.973137071943004e-06,1.9465078820299726e-06,1.8988330420243841e-06,1.8846594409416414e-06,1.865331803101538e-06,1.8640432939121978e-06,1.8283945396737848e-06,1.8219519937270837e-06,1.8000473375082998e-06,1.7686936139010208e-06,1.775995165973949e-06,1.7601035526387527e-06,1.7523724975027113e-06,1.7459299515560102e-06,1.7240252953372264e-06,1.6991141176766485e-06,1.68923554722504e-06,1.637695179651431e-06,1.6415607072194516e-06,1.6437082225350186e-06,1.6402721980301115e-06,1.6351181612727505e-06,1.6282461122629359e-06,1.593885867213863e-06,1.59474487334009e-06,1.5792827630680073e-06,1.591738351898296e-06
2582,48153,"Floyd, TX",3.1673730973026204e-06,3.1300137389857445e-06,3.1459692982669105e-06,3.1374077786526265e-06,3.113279859739644e-06,3.107442460002632e-06,3.06035410212407e-06,3.009763304403301e-06,2.9000201893474784e-06,2.836587112205283e-06,2.8657741108903422e-06,2.774710674992958e-06,2.7175041575702416e-06,2.6676916798144077e-06,2.600756162830005e-06,2.5404363655475496e-06,2.5326531658982003e-06,2.4890672478618453e-06,2.4633826890189932e-06,2.443146369930686e-06,2.390609772297579e-06,2.264911097960591e-06,2.213541980274887e-06,2.203423820730733e-06,2.1859116215196977e-06,2.1629511825541175e-06,2.134153343851526e-06,2.092902385709976e-06,2.0820059062008867e-06
2583,48155,"Foard, TX",9.20861476588957e-07,9.164764219385334e-07,9.384016951906514e-07,9.455274089975899e-07,9.384016951906514e-07,9.241502675767748e-07,9.060619171437774e-07,8.737221390969033e-07,8.802997210725387e-07,8.419304928813322e-07,8.293234607613643e-07,8.178126923040024e-07,7.887617052449459e-07,7.849247824258253e-07,7.580663226919807e-07,7.312078629581362e-07,7.240821491511977e-07,7.361410494398627e-07,7.410742359215892e-07,7.10378853368624e-07,6.944830302608384e-07,6.851647891286883e-07,6.555656702383289e-07,6.380254516366345e-07,6.358329243114227e-07,6.259665513479696e-07,6.089744645775781e-07,5.952711687950043e-07,5.919823778071866e-07
2584,48157,"Fort Bend, TX",0.00011870465670236253,0.00012343913283799273,0.0001282788992066004,0.00013435168140990615,0.0001400346657294229,0.0001469538021884498,0.00015384560799125698,0.00016073024509735082,0.0001683335440489591,0.00017829579226280763,0.00018761689016435495,0.00019764948121470336,0.00020742310309628158,0.00021995174473351327,0.00023144316556503056,0.00024326837883726374,0.0002549950225296882,0.0002643416589132769,0.0002710744092577564,0.00027910693392507713,0.0002908120715273615,0.00030478834185714747,0.0003183156725552592,0.0003308904626775832,0.00034100773395785814,0.00034987765201000833,0.0003598031606532009,0.00037126321843659725,0.0003846574802019672
2585,48159,"Franklin, TX",1.1172055237361813e-05,1.1491101656219515e-05,1.1871242070177627e-05,1.2239163685115657e-05,1.250390433055077e-05,1.266003342914071e-05,1.279036728535492e-05,1.2841957770106378e-05,1.2926131718911389e-05,1.2946496383944859e-05,1.3029312688414305e-05,1.3211237029379974e-05,1.4587888385642566e-05,1.4601464828998214e-05,1.4661201179763059e-05,1.4396460534327945e-05,1.4392387601321252e-05,1.4382884090972298e-05,1.4263411389442606e-05,1.4301425430838418e-05,1.4213178549026712e-05,1.4086917625819197e-05,1.4078771759805808e-05,1.4134435177563961e-05,1.4225397348046795e-05,1.4133077533228396e-05,1.4038042429738867e-05,1.407334118246355e-05,1.4206390327348889e-05
2586,48161,"Freestone, TX",7.323676196392141e-06,7.348309860095544e-06,7.63907506916607e-06,7.695820473054267e-06,7.738489497683377e-06,7.790396146201263e-06,7.812830375645432e-06,7.874854421755788e-06,7.973828963421247e-06,8.091718639716104e-06,8.130428682678595e-06,8.218845939899739e-06,8.28878794934333e-06,8.411956267860346e-06,8.42911185508236e-06,8.554039721006762e-06,8.684686116005167e-06,8.7058006848938e-06,8.600227840450642e-06,8.530285831007051e-06,8.562397571191845e-06,8.578673384710165e-06,8.589670556006326e-06,8.533365038969976e-06,8.512250470081346e-06,8.552720060451222e-06,8.519728546562735e-06,8.553599834154915e-06,8.698322608412409e-06
2587,48163,"Frio, TX",5.248737667861096e-06,5.301194388014941e-06,5.415304785752203e-06,5.495011750141813e-06,5.5195369699540005e-06,5.539293397024929e-06,5.5553029155134405e-06,5.519196341901054e-06,5.557346683831123e-06,5.609122147879075e-06,5.6125284284085454e-06,5.631262971320633e-06,5.6605569838740795e-06,5.695301045274678e-06,5.714376216239714e-06,5.769898588870082e-06,5.8315522664534985e-06,5.86254941927168e-06,5.88332773050145e-06,5.967803487632319e-06,6.06351997051044e-06,6.176267856035913e-06,6.249162259366582e-06,6.249502887419529e-06,6.2723249669669815e-06,6.30366274783811e-06,6.264149893696252e-06,6.255974820425523e-06,6.279818784131817e-06
2588,48165,"Gaines, TX",3.6182547541223617e-06,3.6768499728126024e-06,3.71231549991459e-06,3.7279922908799617e-06,3.744954064711347e-06,3.7796486020937264e-06,3.7339032120636263e-06,3.7195114039642688e-06,3.713857479353807e-06,3.7143714725002126e-06,3.7899284650218388e-06,3.849294673431688e-06,3.94001446377228e-06,4.036645175296537e-06,4.160003530433885e-06,4.2766799746679605e-06,4.410832185879828e-06,4.518513750051805e-06,4.594841732293039e-06,4.690701454097688e-06,4.8107188537834e-06,4.937418164372385e-06,5.156893237887585e-06,5.219600401749071e-06,5.237590161873267e-06,5.287704493647815e-06,5.468630081182594e-06,5.577082635074179e-06,5.626939970275525e-06
2589,48167,"Galveston, TX",0.00023637183149232018,0.00023877220694035783,0.0002415970762653385,0.0002444412870379497,0.0002470737598575533,0.00025005845061821754,0.00025336583816303276,0.00025517986235658796,0.000259094978545372,0.00026477016646853134,0.0002700361300786665,0.00027460783751595953,0.00027974451881824874,0.0002841991595988309,0.00028886961021613226,0.00029383018254789116,0.0002925933478704672,0.0002978827248119445,0.000301624785942982,0.00030775602484184994,0.0003139961866300055,0.00032153120743847645,0.00032993862933217567,0.00033872371844013364,0.00034515322282088247,0.0003488107923649025,0.00035345986559271754,0.0003577740263852466,0.0003614427936094737
2590,48169,"Garza, TX",2.200578376649097e-06,2.1180350793317406e-06,2.076979512603213e-06,2.0925374115740234e-06,2.113713440728738e-06,2.109391802125735e-06,2.0908087561328223e-06,2.1193315709126417e-06,2.2796643630840506e-06,2.327202387717083e-06,2.390298311320926e-06,2.506550389741705e-06,2.481484885844288e-06,2.5912545063605625e-06,2.6141591909564784e-06,2.6612650517292105e-06,2.752019462392272e-06,2.7896177182383975e-06,2.8086329280916105e-06,2.728250450075756e-06,2.688923538788429e-06,2.688923538788429e-06,2.6599685601483094e-06,2.564028183161644e-06,2.662561543310111e-06,2.5411234985657287e-06,2.52815858275672e-06,2.5039574065799033e-06,2.5337767129406237e-06
2591,48171,"Gillespie, TX",6.777388197855463e-06,6.897794017790445e-06,7.024402561782684e-06,7.122916414456761e-06,7.240403305423623e-06,7.325417111620141e-06,7.466620300452984e-06,7.626431661457598e-06,7.700134617902648e-06,7.875635222110911e-06,8.073757525822109e-06,8.192703881273031e-06,8.34010979416313e-06,8.569610584281629e-06,8.679070420586157e-06,8.831949325291485e-06,8.978625505939555e-06,9.074220429645511e-06,9.127490883313714e-06,9.16945048723045e-06,9.230383129439972e-06,9.263221080331331e-06,9.414640520552598e-06,9.519721963404946e-06,9.618600682200037e-06,9.6780738599255e-06,9.749587619644459e-06,9.753601146975624e-06,9.959750505349156e-06
2592,48173,"Glasscock, TX",6.416324298364408e-07,6.223319890993821e-07,5.996003588979574e-07,5.86733398406585e-07,5.944535747014084e-07,5.760109313304412e-07,6.043182444114606e-07,6.034604470453692e-07,5.794421207948072e-07,5.742953365982582e-07,5.71293045816938e-07,5.532793011290165e-07,5.459880235172388e-07,5.155362170209906e-07,4.992380670652521e-07,5.223985959497225e-07,5.249719880479971e-07,5.249719880479971e-07,5.146784196548991e-07,5.189674064853566e-07,5.026692565296181e-07,5.112472301905331e-07,5.189674064853566e-07,5.009536617974351e-07,4.889444986721541e-07,4.876578026230169e-07,4.868000052569254e-07,4.777931329129647e-07,4.928045868195659e-07
