GEO_ID,DP03_0004E,DP03_0005E,DP03_0032E,DP03_0033E,DP03_0034E,DP03_0035E,DP03_0036E,DP03_0037E,DP03_0038E,DP03_0039E,DP03_0040E,DP03_0041E,DP03_0042E,DP03_0043E,DP03_0044E,DP03_0045E
0500000US08073,1803,48,1803,189,121,13,19,294,61,59,77,148,472,63,89,198
0500000US08075,10931,388,10931,835,1112,394,219,1292,587,262,510,538,2700,941,521,1020
0500000US08077,72982,4357,72982,3459,7354,4063,1846,8870,4089,1136,3823,6543,18105,6700,3594,3400
0500000US08079,423,20,423,12,68,0,0,36,4,11,18,23,94,100,13,44
0500000US08081,6086,288,6086,785,743,195,75,561,532,40,126,327,1293,610,358,441
0500000US08083,10953,585,10953,942,1021,504,137,1170,537,55,288,837,2741,1299,266,1156
0500000US08085,18389,1022,18389,777,2296,1175,354,2645,835,326,926,1467,4027,1711,990,860
0500000US08087,13406,604,13406,1748,1062,2149,398,1237,1076,132,398,739,2448,825,609,585
0500000US08089,7190,482,7190,424,544,661,159,680,455,188,256,216,2102,688,327,490
0500000US08091,2214,82,2214,73,272,74,0,176,168,30,151,382,327,392,53,116
0500000US08093,8699,398,8699,288,962,489,330,1112,411,68,631,1023,1127,1033,596,629
0500000US08095,1998,23,1998,386,176,98,123,162,85,7,74,114,456,133,74,110
0500000US08097,11068,311,11068,96,943,158,410,985,709,255,1305,1350,2002,2091,434,330
0500000US08099,5122,208,5122,806,443,311,84,590,347,46,97,351,1135,333,262,317
0500000US08101,70089,5049,70089,944,4852,5142,1337,9336,3664,911,2580,6543,19451,6714,3377,5238
0500000US08103,2891,219,2891,409,252,91,5,261,175,56,83,187,633,253,183,303
0500000US08105,5103,395,5103,525,253,281,212,550,390,36,112,486,1370,395,209,284
0500000US08107,14031,357,14031,661,1708,427,223,1532,477,91,1133,1561,2638,2305,745,530
0500000US08109,2644,315,2644,497,292,126,38,291,121,22,114,71,596,184,66,226
0500000US08111,377,28,377,10,29,13,0,82,15,2,21,18,85,50,30,22
0500000US08113,4887,182,4887,159,438,248,22,498,81,115,437,626,674,1025,156,408
0500000US08115,1050,47,1050,164,112,28,51,149,84,0,40,53,198,58,29,84
0500000US08117,19599,658,19599,310,1544,822,717,2483,608,173,1563,2053,3031,5110,429,756
0500000US08119,11642,537,11642,516,987,663,306,1305,908,255,391,1143,2432,1270,949,517
0500000US08121,2241,72,2241,470,189,113,94,127,145,33,101,115,476,89,56,233
0500000US08123,162893,8452,162893,8942,17231,16918,5000,17637,9150,2251,7980,17981,31916,13683,8042,6162
0500000US08125,4753,304,4753,975,314,127,144,765,373,56,184,306,851,293,170,195
0500000US09001,484841,32884,484841,1150,33321,38723,11495,49967,18276,12646,58062,75723,111400,37782,23814,12482
0500000US09003,453935,28004,453935,1291,23323,49850,10267,48153,23508,8738,48071,50462,116677,34392,19988,19215
0500000US09005,96442,6111,96442,915,8008,11386,1964,11349,3530,2162,6238,10867,24747,6984,4877,3415
0500000US09007,88097,4325,88097,338,5733,9675,1973,8767,3523,1450,7915,9974,23835,7271,3737,3906
0500000US09009,432717,31105,432717,1176,26468,47423,10583,46840,20027,7585,28579,42351,133511,33354,19205,15615
0500000US09011,131803,7155,131803,846,8017,18738,2032,13719,5060,1682,5995,12414,33173,18069,5432,6626
0500000US09013,77173,3773,77173,516,5025,8684,1652,7566,3246,1230,6990,7155,23312,5870,2896,3031
0500000US09015,57987,4274,57987,1082,3770,8209,1199,7720,3311,766,2807,3920,15619,5113,2268,2203
0500000US10001,80122,4710,80122,752,6089,6576,1267,11550,4680,684,4289,5544,20687,7558,2860,7586
0500000US10003,282999,17890,282999,1835,16384,21043,6034,29947,17651,3723,33797,33489,71179,22383,11375,14159
0500000US10005,101336,5393,101336,2429,9928,8179,1924,13399,4765,1249,5667,10442,23476,9693,4727,5458
0500000US11001,373967,28493,373967,607,10009,4456,2139,16917,11597,13701,24617,93078,65344,31033,35694,64775
0500000US12001,131955,6681,131955,1174,5565,5399,1868,13903,4235,2193,6329,13358,50361,15029,5879,6662
0500000US12003,11315,605,11315,51,895,736,256,1357,988,27,911,1080,2778,689,798,749
0500000US12005,83046,4031,83046,853,7204,4942,1838,10863,3728,1267,5267,9710,15472,11039,4205,6658
0500000US12007,10616,559,10616,148,682,490,238,1279,880,154,357,1298,2929,700,544,917
0500000US12009,266213,13364,266213,1227,18752,31379,4569,32321,11385,3557,14935,37141,56272,27303,12724,14648
0500000US12011,977644,62334,977644,2342,71658,47383,31432,120697,65147,21761,74142,145394,204140,99459,51680,42409
0500000US12013,4567,163,4567,266,386,253,86,462,382,22,99,238,1113,406,206,648
0500000US12015,66463,3778,66463,332,6908,3042,1830,10897,2900,1188,4210,7413,13614,7180,3624,3325
0500000US12017,48596,4056,48596,621,4921,2237,827,7678,3003,525,2293,4315,10915,5715,3206,2340
0500000US12019,100423,5052,100423,765,7279,4423,2004,13405,7599,1049,8540,11317,23765,9018,5692,5567
0500000US12021,159416,6956,159416,2747,18699,6347,3203,19552,5823,2034,13254,24215,28088,22143,8635,4676
0500000US12023,26778,2382,26778,588,2673,1380,690,3786,1955,133,833,1967,6168,2995,1386,2224
0500000US12027,12092,1261,12092,1523,2126,218,262,1349,664,103,370,1239,1904,1419,372,543
0500000US12029,5481,283,5481,284,390,349,54,817,333,34,540,471,824,283,365,737
0500000US12031,475253,25586,475253,1006,34448,25285,11514,57219,35759,6856,51886,59969,98088,47562,24877,20784
0500000US12033,138796,9302,138796,848,9820,6394,2731,19064,7018,1623,13975,14517,33015,16190,6885,6716
0500000US12035,46355,1757,46355,172,3912,2586,867,6245,2635,1026,3142,5958,10551,4960,2354,1947
0500000US12037,4354,458,4354,151,534,166,42,597,129,4,343,535,640,530,137,546
0500000US12039,16810,698,16810,589,1367,820,388,1569,1149,138,570,1372,4176,1317,626,2729
0500000US12041,7155,288,7155,466,857,419,67,1127,344,16,414,623,1649,455,293,425
0500000US12043,3311,330,3311,282,437,357,42,437,344,28,64,298,454,247,163,158
0500000US12045,5281,228,5281,111,673,104,50,544,153,82,522,500,1084,406,414,638
0500000US12047,3804,487,3804,356,127,289,63,834,239,58,63,244,675,433,145,278
0500000US12049,9048,641,9048,1290,757,442,99,1256,558,185,580,938,1502,521,305,615
0500000US12051,17528,1141,17528,2141,2119,1137,786,2084,834,171,572,1497,2994,1424,1250,519
0500000US12053,75025,5046,75025,578,7008,4096,1322,10946,4387,879,4441,9000,17192,7578,3643,3955
0500000US12055,34303,2722,34303,1532,3463,1245,570,4745,1356,222,1498,3245,8938,3258,2150,2081
0500000US12057,713076,37740,713076,7029,53562,36673,19973,79282,39039,12812,78829,109736,150909,69324,31744,24164
0500000US12059,7359,370,7359,338,890,262,267,904,271,55,303,421,1830,762,374,682
0500000US12061,62626,3984,62626,951,5045,2859,1661,9469,2290,692,4399,8991,13042,8089,3265,1873
0500000US12063,16384,887,16384,787,1413,663,290,1630,992,86,668,1317,4212,1268,1025,2033
0500000US12065,5848,387,5848,269,382,109,108,793,243,35,257,610,1152,568,328,994
0500000US12067,3060,191,3060,415,159,130,84,222,147,5,164,104,537,371,324,398
0500000US12069,158326,10333,158326,2393,15608,6918,4287,20945,7506,2153,9850,16629,34565,21780,8459,7233
0500000US12071,323011,15675,323011,2229,39542,10933,6749,47331,16904,5433,21999,42263,65122,38144,15613,10749
0500000US12073,149326,9860,149326,952,6528,4148,1938,16326,4643,1914,7782,20408,40589,16196,7327,20575
0500000US12075,16571,902,16571,575,1999,1018,276,2642,1105,116,499,1253,3352,1624,1095,1017
0500000US12077,2600,217,2600,120,280,192,9,405,179,0,34,174,499,104,122,482
0500000US12079,6076,248,6076,302,414,797,191,695,359,9,106,385,1461,438,299,620
0500000US12081,168912,9788,168912,1187,14024,11960,4266,22461,7906,2540,11832,22370,35337,18739,9209,7081
0500000US12083,137217,10092,137217,2820,11515,8255,3167,20005,6479,1424,8494,15361,31382,13102,7615,7598
0500000US12085,66110,3163,66110,1204,6383,3877,1221,7349,3473,1386,4394,8541,14520,7572,3961,2229
0500000US12086,1329793,71662,1329793,9074,113250,58958,45423,146367,112518,24070,105285,180226,272636,137936,78002,46048
0500000US12087,42982,1655,42982,578,4074,1255,885,4536,3016,296,3004,4802,5467,9349,2373,3347
0500000US12089,39528,1979,39528,202,3302,3246,654,3291,3373,784,3152,5314,7123,4450,2210,2427
0500000US12091,93326,3742,93326,622,6774,3883,1326,10370,4377,1079,6767,12632,16949,13957,4578,10012
0500000US12093,14907,790,14907,1054,1846,612,296,1778,865,56,328,1103,3557,1487,590,1335
0500000US12095,716749,43157,716749,3003,49269,34127,17656,81730,45374,14784,50178,103366,137000,124581,32586,23095
0500000US12097,181699,11567,181699,753,15329,6995,3428,27154,15406,2063,10960,19676,29179,36097,8223,6436
0500000US12099,690230,44938,690230,6608,56341,31011,18487,83811,35170,12214,54524,108662,145848,75521,39907,22126
0500000US12101,235574,13565,235574,1208,20834,11001,5534,33652,11243,4269,19836,30580,54924,22134,10809,9550
0500000US12103,458406,23984,458406,1337,26854,33149,11610,55041,19018,8445,43728,67832,102590,49136,23488,16178
0500000US12105,304690,15817,304690,3700,25532,18280,7926,43772,22147,3712,19136,34078,58759,41799,14656,11193
0500000US12107,25295,2504,25295,1224,3485,1942,291,3028,1717,216,1023,1988,5729,2122,1068,1462
0500000US12109,122483,6013,122483,1508,7674,6935,2706,13680,5484,2016,15061,19368,24617,12903,5942,4589
0500000US12111,140785,8455,140785,1185,12715,8104,3628,19221,9470,2144,7587,15622,31662,15002,8828,5617
0500000US12113,78779,4082,78779,819,6778,3440,1520,8603,4432,1141,6642,9895,17352,8646,3363,6148
0500000US12115,179213,6651,179213,1093,15693,9749,3666,23777,7492,2506,13653,24255,39144,21314,11743,5128
0500000US12117,242191,11343,242191,436,17151,11720,7002,25905,12883,6823,21249,40982,52149,25066,12089,8736
0500000US12119,26882,1574,26882,374,2640,1335,351,3883,1505,255,2241,2947,5086,3291,1942,1032
0500000US12121,16684,933,16684,942,1238,1331,314,2900,759,123,751,1138,3656,1529,733,1270
0500000US12123,6698,443,6698,101,522,980,128,928,377,42,352,472,1197,652,474,473
0500000US12125,4168,145,4168,44,241,214,71,376,482,21,194,348,970,378,135,694
0500000US12127,239211,10483,239211,1643,20820,13726,5270,31933,12937,3900,18371,29051,52006,27797,11716,10041
0500000US12129,14882,503,14882,242,1383,869,220,1553,598,67,824,1141,2956,1208,621,3200
0500000US12131,32955,1595,32955,162,4106,1150,1233,3414,1893,290,2869,5309,4663,4179,1595,2092
0500000US12133,8671,519,8671,201,1193,426,160,1094,698,151,386,769,1627,552,519,895
0500000US13001,7444,221,7444,332,803,1159,92,1290,792,164,174,364,1277,419,291,287
0500000US13003,3459,227,3459,163,444,688,30,350,299,16,164,108,686,338,63,110
0500000US13005,4254,151,4254,281,338,703,89,578,578,76,82,201,894,132,145,157
0500000US13007,884,122,884,116,26,92,15,110,55,4,25,44,192,23,19,163
0500000US13009,17451,1426,17451,491,822,1730,297,2132,940,141,914,1148,5441,1741,456,1198
0500000US13011,7917,278,7917,281,601,1350,171,1108,681,115,121,526,1673,543,395,352
0500000US13013,40189,1664,40189,333,3964,5113,1663,5021,2457,578,1783,4498,7534,3106,2210,1929
0500000US13015,50523,2993,50523,346,4620,9039,1575,5952,3717,614,2059,4629,9131,4096,2769,1976
0500000US13017,7258,317,7258,166,464,1418,148,917,574,118,347,435,1141,574,410,546
0500000US13019,7153,476,7153,298,768,1187,115,806,353,90,250,369,1691,567,233,426
0500000US13021,64682,5427,64682,398,2966,5526,1468,7993,3945,954,4874,5854,17201,6799,2768,3936
0500000US13023,4561,381,4561,101,144,501,45,535,281,27,245,203,1314,330,82,753
0500000US13025,6336,315,6336,287,834,645,29,702,718,103,324,250,1035,613,235,561
0500000US13027,6596,504,6596,358,310,956,212,745,467,54,247,273,1226,651,493,604
0500000US13029,19106,1283,19106,42,1613,2379,596,2246,1275,297,1121,1574,4096,2216,592,1059
0500000US13031,35007,3489,35007,725,2545,2813,780,4545,2240,376,1499,2372,9416,4352,1803,1541
0500000US13033,10444,625,10444,523,1120,1469,85,883,1568,20,459,793,1663,884,395,582
0500000US13035,9636,485,9636,71,1048,1110,324,1430,912,80,533,818,1711,546,563,490
0500000US13037,1409,250,1409,246,42,96,22,181,36,0,44,94,385,33,35,195
0500000US13039,22260,1069,22260,274,1692,1881,465,2951,1322,646,935,2081,4059,2971,627,2356
0500000US13043,4361,267,4361,274,311,595,63,751,293,51,200,266,947,441,120,49
0500000US13045,54893,3548,54893,404,4251,10501,1614,5639,3681,768,2418,5074,11911,4178,2270,2184
0500000US13047,32323,1175,32323,269,3069,4920,595,4729,2376,398,2086,2691,6293,2811,1372,714
0500000US13049,4704,587,4704,149,501,651,48,465,278,47,77,635,921,370,66,496
0500000US13051,140776,10724,140776,454,8309,11717,2966,16773,12065,2348,7213,15558,32854,17981,5720,6818
0500000US13053,1553,205,1553,0,100,86,13,260,52,0,73,138,255,172,73,331
0500000US13055,9301,312,9301,220,645,2872,204,1098,219,121,374,497,1863,447,309,432
0500000US13057,135274,5746,135274,646,13099,11120,4815,16675,6131,3634,10851,22385,23988,11253,6017,4660
0500000US13059,62312,3675,62312,496,1882,4934,1087,7424,2200,862,2171,6801,21615,8543,2553,1744
0500000US13061,1155,58,1155,231,127,83,14,168,72,0,20,8,218,74,57,83
0500000US13063,136395,10210,136395,497,8418,9816,3761,15319,20096,2014,6529,13919,28868,13790,6639,6729
0500000US13065,2272,123,2272,349,152,302,44,146,264,0,102,38,593,187,70,25
0500000US13067,401929,20806,401929,620,28962,30819,12256,45021,21971,11759,34770,73149,75290,37487,17935,11890
0500000US13069,17484,760,17484,927,1291,2855,341,1918,1566,60,631,876,3698,1827,723,771
0500000US13071,19111,1420,19111,2258,1292,2685,493,2179,1047,93,700,879,4371,1539,774,801
0500000US13073,71058,3914,71058,353,5184,5868,1249,6595,5738,1388,3953,8259,18244,6039,3158,5030
0500000US13075,7429,416,7429,130,864,856,181,1203,486,26,336,633,1387,493,447,387
0500000US13077,72427,2571,72427,442,4358,8759,1805,7871,8469,1445,4076,7674,14524,6420,3431,3153
0500000US13079,4788,518,4788,83,483,324,67,550,463,34,190,392,935,284,440,543
0500000US13081,8280,892,8280,285,510,1051,255,1091,584,28,275,377,2000,940,370,514
0500000US13083,7061,350,7061,20,859,1163,95,592,529,10,482,407,1661,756,237,250
0500000US13085,12753,785,12753,77,1170,1212,275,1772,670,438,727,1749,2467,912,471,813
0500000US13087,11439,689,11439,659,833,1418,297,1401,557,175,466,778,2855,806,562,632
0500000US13089,388413,27858,388413,1155,17066,24787,10173,39660,28434,13938,27733,67530,87711,34093,17691,18442
0500000US13091,7553,333,7553,153,559,1810,109,538,253,88,282,231,1709,792,299,730
0500000US13093,3985,441,3985,521,306,319,152,209,407,14,115,432,664,338,58,450
0500000US13095,34606,3792,34606,623,1448,3194,725,4064,2096,517,1584,3148,9228,3460,1722,2797
0500000US13097,68305,4869,68305,50,4859,6441,1960,7956,6770,1627,3671,7312,15366,5787,3060,3446
0500000US13099,4068,365,4068,239,362,595,107,401,311,27,132,224,1033,233,169,235
0500000US13101,1536,63,1536,170,298,149,106,224,59,0,8,103,212,55,81,71
0500000US13103,29762,1636,29762,310,2289,5286,625,3127,3000,193,1248,2219,6050,2001,1516,1898
0500000US13105,8265,681,8265,494,530,1992,336,735,479,31,173,417,1723,530,405,420
0500000US13107,8611,898,8611,365,836,1491,148,1014,577,49,188,751,1868,473,392,459
0500000US13109,4446,395,4446,515,282,759,164,391,233,75,67,272,830,406,217,235
0500000US13111,9966,536,9966,143,1228,1151,127,1082,409,111,511,1179,1806,833,946,440
0500000US13113,55011,2375,55011,156,3491,4717,1798,4716,7078,1533,3127,6316,11386,5354,2768,2571
0500000US13115,42819,2082,42819,200,3267,7930,1029,4268,1989,590,1379,3674,10990,3759,2161,1583
0500000US13117,125676,4774,125676,422,7645,11894,3670,13938,5246,5627,12832,25411,21721,9577,5493,2200
0500000US13119,9729,571,9729,541,633,1835,226,1098,678,164,301,432,2207,828,474,312
0500000US13121,552994,32148,552994,1086,21373,33110,17663,50321,37783,22168,51846,121874,103095,51207,20194,21274
0500000US13123,12850,447,12850,327,1471,1831,279,1327,620,387,802,1312,2630,812,560,492
0500000US13125,1283,20,1283,36,103,340,26,100,78,18,42,34,230,72,61,143
0500000US13127,38387,1736,38387,156,2220,2838,349,5236,2007,469,1889,4969,8598,5007,1889,2760
0500000US13129,25807,811,25807,869,2122,7094,838,2542,1216,407,988,1727,3839,1335,1308,1522
0500000US13131,11131,305,11131,984,1058,1283,366,940,673,78,377,978,2476,713,680,525
0500000US13133,7276,427,7276,308,522,650,160,818,379,91,492,871,1594,959,228,204
0500000US13135,474954,20087,474954,1224,40377,40816,17222,55911,28169,12801,33784,67506,90223,44954,25647,16320
0500000US13137,20343,507,20343,475,1569,3905,672,1932,873,795,674,1571,4530,1354,1122,871
0500000US13139,97384,3630,97384,851,10134,16987,3598,11371,5911,1386,4561,10534,16515,7542,5837,2157
0500000US13141,2339,52,2339,42,169,276,70,236,157,43,135,76,819,77,22,217
0500000US13143,13890,716,13890,288,1098,2770,691,1143,927,169,537,1238,2786,983,679,581
0500000US13145,15598,1072,15598,224,1136,1677,507,1448,718,276,1393,1527,3785,1299,810,798
0500000US13147,10223,606,10223,372,929,1982,389,1173,341,79,430,837,1553,931,433,774
0500000US13149,4628,352,4628,37,601,759,26,524,307,14,126,553,959,229,306,187
0500000US13151,115328,7719,115328,379,6144,8245,2914,13368,16847,2394,5526,12019,24293,8882,5204,9113
0500000US13153,73873,4236,73873,532,3235,6594,734,9815,4223,1002,4214,6746,14987,7215,3365,11211
0500000US13155,4094,340,4094,198,227,627,108,589,445,58,170,183,916,215,80,278
0500000US13157,34904,1635,34904,517,2874,4831,1490,4908,1967,720,1522,4267,6513,1943,1866,1486
0500000US13159,5849,346,5849,75,727,690,220,656,572,61,312,459,1036,293,464,284
0500000US13161,5663,304,5663,366,340,905,122,586,608,125,151,237,1324,460,151,288
0500000US13163,6236,384,6236,407,449,1274,133,621,821,47,148,297,1240,183,123,493
0500000US13165,3372,143,3372,237,230,305,42,303,417,5,237,252,579,167,282,316
0500000US13167,3316,435,3316,127,544,577,35,339,207,6,116,146,568,160,204,287
0500000US13169,12636,686,12636,310,1091,1144,420,1104,642,229,1504,1025,2931,577,513,1146
0500000US13171,7532,690,7532,39,477,1297,238,987,544,85,424,339,1478,597,448,579
0500000US13173,3468,106,3468,93,367,295,69,373,124,22,174,238,1099,231,244,139
0500000US13175,19073,1024,19073,375,1539,2073,308,2498,1274,216,592,1097,4773,2073,929,1326
0500000US13177,15154,787,15154,517,971,1087,417,1708,650,90,730,1118,4712,948,936,1270
0500000US13179,23034,2426,23034,126,917,2173,314,3391,2004,249,1215,2478,4650,2215,851,2451
0500000US13181,3068,145,3068,16,359,439,116,243,116,19,75,322,781,217,182,183
0500000US13183,6229,510,6229,112,619,176,232,971,469,25,190,666,1305,585,297,582
0500000US13185,48865,2903,48865,528,3086,3645,1278,7773,2247,712,2369,4808,12204,5516,1836,2863
0500000US13187,15421,694,15421,251,1241,1662,237,2078,529,144,547,1019,3860,2420,815,618
0500000US13189,9039,513,9039,262,843,1253,242,1121,598,156,257,633,2215,855,251,353
0500000US13191,4697,205,4697,79,229,597,183,692,414,45,152,756,906,278,267,99
0500000US13193,4021,411,4021,388,57,858,75,261,327,46,172,67,925,432,109,304
0500000US13195,13424,893,13424,280,1296,1226,374,1278,944,30,427,1407,3408,1271,769,714
0500000US13197,2960,179,2960,151,251,448,62,360,246,56,137,248,605,174,154,68
0500000US13199,8075,478,8075,174,700,1795,198,565,723,20,326,306,1973,587,364,344
0500000US13201,2545,175,2545,242,115,356,64,313,62,29,144,172,694,104,169,81
0500000US13205,8205,791,8205,556,565,1347,472,554,439,28,416,727,1391,381,584,745
0500000US13207,12614,541,12614,180,600,1025,246,1200,776,286,829,1018,3281,1641,636,896
0500000US13209,3306,343,3306,151,429,231,39,342,310,41,114,115,1024,170,217,123
0500000US13211,9250,292,9250,260,955,1206,194,663,720,138,409,801,2220,921,343,420
0500000US13213,17508,1272,17508,291,748,6620,464,1842,1256,165,396,1099,2166,1105,717,639
0500000US13215,82847,7227,82847,430,3777,8136,1112,9703,3894,1353,9220,7399,19630,9203,3742,5248
0500000US13217,51921,3206,51921,360,3778,7508,1245,5996,4335,926,2398,4622,11412,3845,2922,2574
0500000US13219,19884,622,19884,313,1191,1574,363,1930,676,303,1672,2560,6160,1158,1153,831
0500000US13221,7146,311,7146,223,655,885,167,1001,561,24,250,576,2073,325,113,293
0500000US13223,82377,3605,82377,474,8068,7075,2631,11033,6352,1708,5111,8709,16987,6386,4203,3640
0500000US13225,11368,1084,11368,257,654,962,286,1852,723,64,511,1177,2755,746,379,1002
0500000US13227,15308,735,15308,273,1289,2378,383,2015,651,345,1149,1176,3313,1079,712,545
0500000US13229,8210,233,8210,300,614,1723,257,799,595,20,143,527,1892,595,330,415
0500000US13231,8344,371,8344,117,903,1093,95,706,816,99,480,745,1650,521,320,799
0500000US13233,18244,1259,18244,130,1816,4089,458,1821,1146,317,667,1681,3180,1282,916,741
