GEO_ID,NAME,DP05_0070E,DP05_0070M,DP05_0070MA,DP05_0070EA,DP05_0071E,DP05_0071M,DP05_0071MA,DP05_0071EA,DP05_0072E,DP05_0072M,DP05_0072MA,DP05_0072EA,DP05_0073E,DP05_0073M,DP05_0073MA,DP05_0073EA,DP05_0074E,DP05_0074M,DP05_0074MA,DP05_0074EA,DP05_0075E,DP05_0075M,DP05_0075MA,DP05_0075EA,DP05_0076E,DP05_0076M,DP05_0076MA,DP05_0076EA,DP05_0077E,DP05_0077M,DP05_0077MA,DP05_0077EA,DP05_0078E,DP05_0078EA,DP05_0078M,DP05_0078MA,DP05_0079E,DP05_0079M,DP05_0079MA,DP05_0079EA,DP05_0080E,DP05_0080M,DP05_0080MA,DP05_0080EA,DP05_0081E,DP05_0081M,DP05_0081MA,DP05_0081EA,DP05_0082E,DP05_0082M,DP05_0082MA,DP05_0082EA,DP05_0083E,DP05_0083M,DP05_0083MA,DP05_0083EA,DP05_0084E,DP05_0084M,DP05_0084MA,DP05_0084EA,DP05_0085E,DP05_0085M,DP05_0085MA,DP05_0085EA
0500000US17197,"Will County, Illinois",696403,*****,*****,,126302,*****,*****,,105266,1840,,,8223,1034,,,1197,530,,,11616,1506,,,570101,*****,*****,,432036,752,,,78222,,1047,,410,128,,,39220,898,,,69,40,,,1770,562,,,18374,1560,,,2138,572,,,16236,1450,,
0500000US17199,"Williamson County, Illinois",67271,*****,*****,,1858,*****,*****,,1418,144,,,117,64,,,19,26,,,304,130,,,65413,*****,*****,,59890,99,,,2717,,288,,127,54,,,887,94,,,0,28,,,72,72,,,1720,320,,,139,75,,,1581,306,,
0500000US17201,"Winnebago County, Illinois",285471,*****,*****,,38627,*****,*****,,32222,973,,,2442,644,,,625,243,,,3338,740,,,246844,*****,*****,,191781,363,,,36624,,869,,197,76,,,8017,305,,,86,95,,,551,302,,,9588,844,,,1193,311,,,8395,838,,
0500000US17203,"Woodford County, Illinois",38571,*****,*****,,731,*****,*****,,572,95,,,15,13,,,11,19,,,133,87,,,37840,*****,*****,,36741,48,,,289,,67,,6,8,,,161,82,,,0,25,,,10,10,,,633,113,,,39,54,,,594,99,,
0500000US18001,"Adams County, Indiana",35685,*****,*****,,1650,*****,*****,,1444,103,,,18,22,,,0,26,,,188,100,,,34035,*****,*****,,33283,73,,,313,,130,,9,15,,,28,35,,,0,26,,,37,56,,,365,118,,,36,42,,,329,111,,
0500000US18003,"Allen County, Indiana",381839,*****,*****,,29854,*****,*****,,22569,1051,,,1752,606,,,303,133,,,5230,961,,,351985,*****,*****,,276574,531,,,42417,,1136,,385,121,,,17289,438,,,161,70,,,1218,364,,,13941,1294,,,1243,448,,,12698,1192,,
0500000US18005,"Bartholomew County, Indiana",81759,*****,*****,,6157,*****,*****,,4453,781,,,800,462,,,43,52,,,861,460,,,75602,*****,*****,,65508,362,,,1313,,266,,72,61,,,6517,223,,,0,29,,,285,360,,,1907,358,,,210,204,,,1697,294,,
0500000US18007,"Benton County, Indiana",8687,*****,*****,,493,*****,*****,,356,77,,,24,27,,,1,3,,,112,76,,,8194,*****,*****,,7935,37,,,59,,31,,0,17,,,8,13,,,15,17,,,0,17,,,177,46,,,41,38,,,136,27,,
0500000US18009,"Blackford County, Indiana",12139,*****,*****,,222,*****,*****,,166,60,,,56,60,,,0,19,,,0,19,,,11917,*****,*****,,11558,19,,,63,,58,,29,38,,,34,38,,,0,19,,,0,19,,,233,66,,,0,19,,,233,66,,
0500000US18011,"Boone County, Indiana",69839,*****,*****,,2324,*****,*****,,1872,239,,,48,44,,,47,89,,,357,220,,,67515,*****,*****,,62309,128,,,1436,,135,,35,36,,,2200,269,,,0,29,,,116,129,,,1419,300,,,67,75,,,1352,305,,
0500000US18013,"Brown County, Indiana",15444,*****,*****,,293,*****,*****,,109,71,,,0,19,,,0,19,,,184,71,,,15151,*****,*****,,14694,18,,,99,,69,,0,19,,,78,23,,,0,19,,,14,18,,,266,66,,,0,19,,,266,66,,
0500000US18015,"Carroll County, Indiana",20288,*****,*****,,918,*****,*****,,728,104,,,53,47,,,12,18,,,125,79,,,19370,*****,*****,,18879,71,,,115,,63,,8,10,,,37,40,,,0,23,,,0,23,,,331,76,,,72,71,,,259,45,,
0500000US18017,"Cass County, Indiana",37918,*****,*****,,6169,*****,*****,,3908,463,,,245,143,,,135,119,,,1881,471,,,31749,*****,*****,,29546,117,,,371,,150,,72,37,,,638,169,,,0,26,,,26,59,,,1096,262,,,286,117,,,810,223,,
0500000US18019,"Clark County, Indiana",120185,*****,*****,,6823,*****,*****,,5361,404,,,354,175,,,72,51,,,1036,355,,,113362,*****,*****,,98580,321,,,8103,,549,,12,17,,,1112,178,,,15,24,,,443,311,,,5097,564,,,179,100,,,4918,559,,
0500000US18021,"Clay County, Indiana",26397,*****,*****,,431,*****,*****,,261,82,,,45,67,,,27,40,,,98,68,,,25966,*****,*****,,25134,117,,,147,,62,,1,2,,,47,13,,,6,11,,,40,55,,,591,151,,,80,134,,,511,62,,
0500000US18023,"Clinton County, Indiana",33010,*****,*****,,5453,*****,*****,,5175,224,,,97,82,,,0,26,,,181,182,,,27557,*****,*****,,26823,50,,,213,,96,,1,3,,,137,35,,,18,27,,,22,27,,,343,91,,,48,46,,,295,84,,
0500000US18025,"Crawford County, Indiana",10511,*****,*****,,93,67,,,44,49,,,23,36,,,0,19,,,26,38,,,10418,67,,,10030,27,,,49,,53,,0,19,,,0,19,,,0,19,,,16,23,,,323,85,,,13,15,,,310,84,,
0500000US18027,"Daviess County, Indiana",33281,*****,*****,,1842,*****,*****,,912,443,,,104,86,,,7,16,,,819,472,,,31439,*****,*****,,29716,471,,,565,,226,,22,24,,,42,45,,,0,26,,,105,156,,,989,498,,,374,450,,,615,229,,
0500000US18029,"Dearborn County, Indiana",50494,*****,*****,,709,*****,*****,,562,74,,,52,48,,,0,29,,,95,71,,,49785,*****,*****,,48386,123,,,221,,150,,29,31,,,300,29,,,64,65,,,110,131,,,675,133,,,32,32,,,643,116,,
0500000US18031,"Decatur County, Indiana",26466,*****,*****,,575,*****,*****,,352,150,,,32,49,,,0,23,,,191,139,,,25891,*****,*****,,24943,104,,,63,,51,,1,3,,,343,90,,,0,23,,,110,102,,,431,111,,,36,34,,,395,103,,
0500000US18033,"DeKalb County, Indiana",43059,*****,*****,,1275,*****,*****,,921,205,,,11,26,,,0,26,,,343,204,,,41784,*****,*****,,40652,114,,,99,,79,,15,15,,,188,35,,,0,26,,,21,24,,,809,149,,,120,111,,,689,92,,
0500000US18035,"Delaware County, Indiana",112480,*****,*****,,2915,*****,*****,,2119,263,,,200,108,,,35,40,,,561,225,,,109565,*****,*****,,96976,203,,,7180,,351,,45,34,,,1627,228,,,26,42,,,108,88,,,3603,502,,,335,203,,,3268,439,,
0500000US18037,"Dubois County, Indiana",43474,*****,*****,,3625,*****,*****,,1061,402,,,313,245,,,191,136,,,2060,336,,,39849,*****,*****,,38686,204,,,310,,160,,1,3,,,170,197,,,0,26,,,149,187,,,533,202,,,119,94,,,414,178,,
0500000US18039,"Elkhart County, Indiana",206314,*****,*****,,34508,*****,*****,,23251,1714,,,3061,1171,,,551,287,,,7645,1689,,,171806,*****,*****,,152111,353,,,10534,,693,,304,123,,,1978,251,,,110,113,,,430,345,,,6339,698,,,355,184,,,5984,714,,
0500000US18041,"Fayette County, Indiana",23393,*****,*****,,327,*****,*****,,248,81,,,0,23,,,0,23,,,79,81,,,23066,*****,*****,,21992,251,,,318,,94,,61,48,,,23,34,,,0,23,,,3,6,,,669,273,,,338,251,,,331,100,,
0500000US18043,"Floyd County, Indiana",79594,*****,*****,,2856,*****,*****,,1929,307,,,366,162,,,47,56,,,514,264,,,76738,*****,*****,,69338,93,,,3925,,339,,71,58,,,986,103,,,0,29,,,50,47,,,2368,358,,,139,82,,,2229,352,,
0500000US18045,"Fountain County, Indiana",16422,*****,*****,,444,*****,*****,,362,62,,,17,25,,,0,19,,,65,61,,,15978,*****,*****,,15566,21,,,81,,31,,11,9,,,78,23,,,0,19,,,10,17,,,232,42,,,14,14,,,218,39,,
0500000US18047,"Franklin County, Indiana",22769,*****,*****,,282,*****,*****,,211,63,,,0,23,,,0,23,,,71,63,,,22487,*****,*****,,21915,121,,,11,,14,,0,23,,,128,92,,,0,23,,,76,99,,,357,103,,,60,70,,,297,95,,
0500000US18049,"Fulton County, Indiana",20400,*****,*****,,1114,*****,*****,,1041,79,,,8,10,,,0,23,,,65,79,,,19286,*****,*****,,18580,72,,,105,,54,,40,36,,,29,24,,,0,23,,,69,71,,,463,66,,,14,16,,,449,66,,
0500000US18051,"Gibson County, Indiana",33017,*****,*****,,599,*****,*****,,439,109,,,51,66,,,21,25,,,88,77,,,32418,*****,*****,,30431,166,,,792,,192,,2,3,,,164,29,,,0,26,,,54,50,,,975,269,,,201,170,,,774,195,,
0500000US18053,"Grant County, Indiana",66802,*****,*****,,3072,*****,*****,,2312,230,,,203,105,,,6,9,,,551,243,,,63730,*****,*****,,56363,66,,,4521,,298,,86,71,,,649,101,,,0,29,,,67,54,,,2044,328,,,150,111,,,1894,319,,
0500000US18055,"Greene County, Indiana",30924,*****,*****,,552,*****,*****,,512,29,,,10,12,,,0,26,,,30,27,,,30372,*****,*****,,29633,103,,,138,,53,,0,26,,,43,34,,,4,12,,,3,6,,,551,121,,,102,102,,,449,62,,
0500000US18057,"Hamilton County, Indiana",341616,*****,*****,,14631,*****,*****,,7748,854,,,1801,550,,,79,91,,,5003,888,,,326985,*****,*****,,280770,549,,,13244,,1092,,290,127,,,21235,755,,,145,47,,,1342,567,,,9959,1357,,,1296,604,,,8663,1200,,
0500000US18059,"Hancock County, Indiana",78616,*****,*****,,2134,*****,*****,,1226,433,,,282,203,,,1,3,,,625,465,,,76482,*****,*****,,71750,143,,,2137,,275,,74,69,,,616,145,,,0,29,,,23,34,,,1882,344,,,281,182,,,1601,349,,
0500000US18061,"Harrison County, Indiana",39516,*****,*****,,812,*****,*****,,698,104,,,107,102,,,0,26,,,7,10,,,38704,*****,*****,,37434,175,,,242,,83,,0,26,,,214,56,,,0,26,,,152,172,,,662,108,,,30,33,,,632,101,,
0500000US18063,"Hendricks County, Indiana",172100,*****,*****,,7432,*****,*****,,3878,557,,,753,362,,,76,73,,,2725,595,,,164668,*****,*****,,141424,453,,,12696,,583,,186,125,,,5234,380,,,8,27,,,607,395,,,4513,733,,,589,325,,,3924,685,,
0500000US18065,"Henry County, Indiana",48857,*****,*****,,978,*****,*****,,712,86,,,111,50,,,69,55,,,86,50,,,47879,*****,*****,,45435,97,,,1156,,90,,69,33,,,154,119,,,0,26,,,74,75,,,991,168,,,117,59,,,874,148,,
0500000US18067,"Howard County, Indiana",83349,*****,*****,,3014,*****,*****,,1958,341,,,280,200,,,246,202,,,530,239,,,80335,*****,*****,,69983,206,,,6540,,388,,102,83,,,1042,189,,,0,29,,,262,202,,,2406,419,,,161,88,,,2245,395,,
0500000US18069,"Huntington County, Indiana",36572,*****,*****,,967,*****,*****,,725,100,,,98,71,,,4,7,,,140,73,,,35605,*****,*****,,34433,166,,,299,,77,,120,54,,,269,40,,,56,56,,,0,26,,,428,186,,,126,166,,,302,97,,
0500000US18071,"Jackson County, Indiana",45948,*****,*****,,3550,*****,*****,,2452,405,,,85,97,,,107,155,,,906,405,,,42398,*****,*****,,39754,274,,,591,,80,,17,15,,,842,327,,,55,89,,,284,271,,,855,322,,,127,157,,,728,294,,
0500000US18073,"Jasper County, Indiana",33006,*****,*****,,2076,*****,*****,,1353,195,,,132,110,,,5,8,,,586,205,,,30930,*****,*****,,29497,424,,,335,,103,,3,7,,,95,70,,,0,26,,,0,26,,,1000,425,,,583,424,,,417,105,,
0500000US18075,"Jay County, Indiana",20570,*****,*****,,684,*****,*****,,628,53,,,17,25,,,0,23,,,39,47,,,19886,*****,*****,,19439,23,,,90,,43,,14,15,,,92,38,,,0,23,,,1,2,,,250,61,,,0,23,,,250,61,,
0500000US18077,"Jefferson County, Indiana",33000,*****,*****,,979,*****,*****,,634,175,,,106,102,,,18,37,,,221,130,,,32021,*****,*****,,30382,120,,,651,,115,,64,43,,,245,89,,,0,26,,,147,117,,,532,174,,,20,31,,,512,171,,
0500000US18079,"Jennings County, Indiana",27619,*****,*****,,775,*****,*****,,731,59,,,8,17,,,0,23,,,36,56,,,26844,*****,*****,,26106,23,,,221,,81,,37,31,,,71,79,,,0,23,,,0,23,,,409,75,,,0,23,,,409,75,,
0500000US18081,"Johnson County, Indiana",159739,*****,*****,,5998,*****,*****,,3794,683,,,1076,509,,,199,168,,,929,406,,,153741,*****,*****,,139587,311,,,4142,,345,,51,66,,,6280,354,,,73,44,,,448,251,,,3160,496,,,269,246,,,2891,466,,
0500000US18083,"Knox County, Indiana",36362,*****,*****,,873,*****,*****,,548,196,,,149,122,,,0,26,,,176,149,,,35489,*****,*****,,33132,248,,,916,,145,,10,13,,,337,80,,,28,53,,,15,20,,,1051,307,,,385,247,,,666,163,,
0500000US18085,"Kosciusko County, Indiana",80151,*****,*****,,6597,*****,*****,,4860,440,,,657,291,,,0,29,,,1080,389,,,73554,*****,*****,,69718,377,,,554,,173,,83,49,,,1222,111,,,15,24,,,512,391,,,1450,228,,,164,92,,,1286,198,,
0500000US18087,"LaGrange County, Indiana",40085,*****,*****,,1713,*****,*****,,1360,205,,,75,80,,,0,26,,,278,182,,,38372,*****,*****,,37596,61,,,65,,36,,5,6,,,32,42,,,0,26,,,16,25,,,658,79,,,40,56,,,618,57,,
0500000US18089,"Lake County, Indiana",495925,*****,*****,,97885,*****,*****,,74884,1911,,,16080,1575,,,518,273,,,6403,1037,,,398040,*****,*****,,263960,616,,,114170,,942,,732,193,,,7257,336,,,132,23,,,1145,495,,,10644,1065,,,1424,440,,,9220,997,,
0500000US18091,"LaPorte County, Indiana",112184,*****,*****,,7867,*****,*****,,5666,492,,,766,321,,,51,44,,,1384,428,,,104317,*****,*****,,87434,256,,,11801,,438,,208,111,,,656,164,,,5,10,,,279,163,,,3934,535,,,639,245,,,3295,503,,
0500000US18093,"Lawrence County, Indiana",45133,*****,*****,,776,*****,*****,,573,136,,,94,93,,,0,26,,,109,100,,,44357,*****,*****,,42791,225,,,121,,42,,134,98,,,290,55,,,20,28,,,210,180,,,791,188,,,131,125,,,660,135,,
0500000US18095,"Madison County, Indiana",130037,*****,*****,,5774,*****,*****,,4007,425,,,771,320,,,129,100,,,867,303,,,124263,*****,*****,,109091,297,,,10185,,492,,122,48,,,748,118,,,1,3,,,456,203,,,3660,591,,,528,284,,,3132,501,,
0500000US18097,"Marion County, Indiana",969542,*****,*****,,105058,*****,*****,,70354,2683,,,6564,1257,,,1619,450,,,26521,2419,,,864484,*****,*****,,518126,1179,,,269056,,2615,,962,275,,,35464,1186,,,180,48,,,4782,1148,,,35914,3062,,,2869,683,,,33045,2909,,
0500000US18099,"Marshall County, Indiana",46175,*****,*****,,4844,*****,*****,,3702,467,,,84,115,,,12,29,,,1046,452,,,41331,*****,*****,,40055,28,,,299,,112,,7,8,,,302,53,,,0,26,,,20,21,,,648,132,,,35,23,,,613,130,,
0500000US18101,"Martin County, Indiana",9885,*****,*****,,117,*****,*****,,68,83,,,7,18,,,3,7,,,39,86,,,9768,*****,*****,,9461,110,,,39,,33,,61,52,,,5,8,,,0,17,,,49,78,,,153,99,,,71,75,,,82,52,,
0500000US18103,"Miami County, Indiana",36100,*****,*****,,1287,*****,*****,,875,179,,,264,176,,,9,16,,,139,105,,,34813,*****,*****,,31572,219,,,1599,,116,,105,63,,,236,31,,,7,11,,,36,36,,,1258,251,,,269,212,,,989,135,,
0500000US18105,"Monroe County, Indiana",140189,*****,*****,,5059,*****,*****,,2772,290,,,531,301,,,83,57,,,1673,376,,,135130,*****,*****,,116502,68,,,4741,,345,,91,63,,,9193,360,,,13,19,,,73,68,,,4517,503,,,99,59,,,4418,496,,
0500000US18107,"Montgomery County, Indiana",37967,*****,*****,,1896,*****,*****,,1551,165,,,151,132,,,26,48,,,168,100,,,36071,*****,*****,,34624,88,,,325,,122,,4,6,,,193,77,,,20,26,,,106,91,,,799,148,,,107,77,,,692,133,,
0500000US18109,"Morgan County, Indiana",71394,*****,*****,,1241,*****,*****,,888,117,,,123,80,,,68,55,,,162,108,,,70153,*****,*****,,67831,293,,,198,,117,,1,2,,,471,121,,,0,29,,,184,227,,,1468,263,,,286,165,,,1182,179,,
0500000US18111,"Newton County, Indiana",13865,*****,*****,,980,*****,*****,,740,121,,,29,43,,,7,13,,,204,107,,,12885,*****,*****,,12501,23,,,148,,106,,19,17,,,25,38,,,0,19,,,0,19,,,192,106,,,14,23,,,178,103,,
0500000US18113,"Noble County, Indiana",47293,*****,*****,,5002,*****,*****,,4349,228,,,190,140,,,63,93,,,400,179,,,42291,*****,*****,,40859,112,,,160,,68,,46,34,,,293,69,,,65,86,,,78,86,,,790,137,,,95,66,,,695,124,,
0500000US18115,"Ohio County, Indiana",5931,*****,*****,,57,66,,,0,17,,,57,66,,,0,17,,,0,17,,,5874,66,,,5641,54,,,12,,16,,3,4,,,44,41,,,0,17,,,3,5,,,171,81,,,42,54,,,129,59,,
0500000US18117,"Orange County, Indiana",19752,*****,*****,,353,*****,*****,,269,70,,,81,69,,,3,6,,,0,19,,,19399,*****,*****,,18598,95,,,319,,56,,8,10,,,102,13,,,0,19,,,0,19,,,372,118,,,124,96,,,248,62,,
0500000US18119,"Owen County, Indiana",21280,*****,*****,,284,*****,*****,,228,64,,,45,63,,,0,23,,,11,19,,,20996,*****,*****,,20364,47,,,8,,17,,39,61,,,87,52,,,0,23,,,19,28,,,479,90,,,43,40,,,436,79,,
0500000US18121,"Parke County, Indiana",16316,*****,*****,,179,82,,,164,81,,,2,3,,,0,19,,,13,14,,,16137,82,,,15355,47,,,185,,92,,24,32,,,0,19,,,0,19,,,13,18,,,560,133,,,31,43,,,529,136,,
0500000US18123,"Perry County, Indiana",19151,*****,*****,,285,*****,*****,,108,59,,,0,19,,,13,16,,,164,59,,,18866,*****,*****,,17951,14,,,548,,78,,27,25,,,126,22,,,0,19,,,10,14,,,204,81,,,5,8,,,199,80,,
0500000US18125,"Pike County, Indiana",12220,*****,*****,,228,132,,,197,136,,,1,3,,,0,19,,,30,54,,,11992,132,,,11732,9,,,90,,107,,0,19,,,38,55,,,0,19,,,0,19,,,132,50,,,5,9,,,127,50,,
0500000US18127,"Porter County, Indiana",172353,*****,*****,,18083,*****,*****,,12986,806,,,3201,703,,,237,157,,,1659,450,,,154270,*****,*****,,140784,615,,,6566,,351,,241,95,,,2376,250,,,25,31,,,124,94,,,4154,687,,,1071,610,,,3083,438,,
0500000US18129,"Posey County, Indiana",25301,*****,*****,,321,*****,*****,,106,88,,,103,90,,,0,23,,,112,86,,,24980,*****,*****,,24040,179,,,310,,110,,25,25,,,73,38,,,0,23,,,184,179,,,348,120,,,0,23,,,348,120,,
0500000US18131,"Pulaski County, Indiana",12496,*****,*****,,407,*****,*****,,362,42,,,41,40,,,0,19,,,4,8,,,12089,*****,*****,,11660,41,,,17,,21,,0,19,,,66,35,,,26,38,,,3,6,,,317,72,,,44,40,,,273,60,,
0500000US18133,"Putnam County, Indiana",36838,*****,*****,,759,*****,*****,,347,134,,,169,148,,,23,35,,,220,143,,,36079,*****,*****,,33651,21,,,955,,177,,49,37,,,959,245,,,11,16,,,21,18,,,433,211,,,17,18,,,416,210,,
0500000US18135,"Randolph County, Indiana",24681,*****,*****,,943,*****,*****,,660,183,,,87,100,,,0,23,,,196,136,,,23738,*****,*****,,22809,203,,,64,,52,,14,16,,,104,38,,,0,23,,,267,202,,,480,61,,,21,20,,,459,56,,
0500000US18137,"Ripley County, Indiana",28953,*****,*****,,532,*****,*****,,399,95,,,38,39,,,11,14,,,84,88,,,28421,*****,*****,,27558,106,,,82,,59,,0,23,,,251,104,,,0,23,,,94,94,,,436,113,,,62,52,,,374,99,,
0500000US18139,"Rush County, Indiana",16706,*****,*****,,308,*****,*****,,161,143,,,0,19,,,0,19,,,147,143,,,16398,*****,*****,,15914,40,,,97,,76,,0,19,,,16,31,,,0,19,,,15,18,,,356,90,,,27,34,,,329,79,,
0500000US18141,"St. Joseph County, Indiana",272049,*****,*****,,25030,*****,*****,,18843,865,,,1467,385,,,376,190,,,4344,751,,,247019,*****,*****,,193837,413,,,33904,,1002,,445,126,,,6816,322,,,129,65,,,1146,353,,,10742,1133,,,823,297,,,9919,1058,,
0500000US18143,"Scott County, Indiana",24290,*****,*****,,604,*****,*****,,203,181,,,267,199,,,0,23,,,134,111,,,23686,*****,*****,,22944,137,,,53,,39,,201,167,,,46,62,,,0,23,,,136,135,,,306,134,,,10,25,,,296,139,,
0500000US18145,"Shelby County, Indiana",44825,*****,*****,,2089,*****,*****,,1635,238,,,35,40,,,62,109,,,357,204,,,42736,*****,*****,,41064,80,,,501,,149,,0,26,,,179,180,,,0,26,,,73,71,,,919,291,,,42,46,,,877,269,,
0500000US18147,"Spencer County, Indiana",19949,*****,*****,,607,*****,*****,,527,62,,,0,19,,,0,19,,,80,62,,,19342,*****,*****,,18806,51,,,138,,38,,0,19,,,73,17,,,0,19,,,57,48,,,268,45,,,28,22,,,240,41,,
0500000US18149,"Starke County, Indiana",23275,*****,*****,,973,*****,*****,,740,131,,,138,113,,,30,43,,,65,45,,,22302,*****,*****,,21690,141,,,29,,28,,17,29,,,70,10,,,0,23,,,5,8,,,491,142,,,134,138,,,357,39,,
0500000US18151,"Steuben County, Indiana",34379,*****,*****,,1328,*****,*****,,1149,110,,,83,82,,,2,6,,,94,86,,,33051,*****,*****,,32054,56,,,97,,60,,16,15,,,226,56,,,0,26,,,34,29,,,624,89,,,28,46,,,596,72,,
0500000US18153,"Sullivan County, Indiana",20814,*****,*****,,371,*****,*****,,199,69,,,24,26,,,0,23,,,148,76,,,20443,*****,*****,,18973,90,,,728,,133,,7,13,,,18,40,,,0,23,,,70,87,,,647,132,,,28,36,,,619,129,,
0500000US18155,"Switzerland County, Indiana",9870,*****,*****,,188,96,,,74,60,,,0,17,,,0,17,,,114,94,,,9682,96,,,9393,21,,,33,,27,,10,18,,,67,63,,,0,17,,,0,17,,,179,106,,,19,21,,,160,99,,
0500000US18157,"Tippecanoe County, Indiana",185961,*****,*****,,16183,*****,*****,,11578,627,,,667,245,,,723,162,,,3215,569,,,169778,*****,*****,,138527,413,,,10358,,505,,154,63,,,14629,399,,,39,49,,,868,368,,,5203,599,,,506,225,,,4697,590,,
0500000US18159,"Tipton County, Indiana",15290,*****,*****,,455,*****,*****,,357,63,,,22,41,,,22,25,,,54,48,,,14835,*****,*****,,14461,6,,,48,,35,,26,36,,,70,38,,,0,19,,,2,6,,,228,58,,,0,19,,,228,58,,
0500000US18161,"Union County, Indiana",7098,*****,*****,,160,*****,*****,,35,43,,,54,60,,,0,17,,,71,61,,,6938,*****,*****,,6709,12,,,5,,8,,0,17,,,128,69,,,0,17,,,0,17,,,96,70,,,7,12,,,89,69,,
0500000US18163,"Vanderburgh County, Indiana",179695,*****,*****,,5180,*****,*****,,3247,457,,,339,170,,,154,150,,,1440,402,,,174515,*****,*****,,148265,352,,,17689,,613,,63,38,,,2454,289,,,376,80,,,536,405,,,5132,785,,,352,200,,,4780,759,,
0500000US18165,"Vermillion County, Indiana",15477,*****,*****,,212,*****,*****,,194,17,,,12,13,,,2,4,,,4,8,,,15265,*****,*****,,14891,30,,,65,,82,,15,15,,,30,40,,,7,13,,,0,19,,,257,93,,,42,37,,,215,91,,
0500000US18167,"Vigo County, Indiana",106523,*****,*****,,3007,*****,*****,,1950,255,,,316,155,,,19,30,,,722,226,,,103516,*****,*****,,90348,243,,,7592,,279,,150,70,,,2191,217,,,103,97,,,157,96,,,2975,383,,,352,221,,,2623,346,,
0500000US18169,"Wabash County, Indiana",31120,*****,*****,,847,*****,*****,,576,107,,,0,26,,,37,53,,,234,113,,,30273,*****,*****,,29121,144,,,314,,51,,212,71,,,161,48,,,13,19,,,72,77,,,380,148,,,124,98,,,256,99,,
0500000US18171,"Warren County, Indiana",8430,*****,*****,,182,*****,*****,,162,29,,,4,8,,,6,10,,,10,13,,,8248,*****,*****,,8018,37,,,29,,23,,3,5,,,28,19,,,0,17,,,15,21,,,155,41,,,19,29,,,136,29,,
0500000US18173,"Warrick County, Indiana",63575,*****,*****,,1285,*****,*****,,879,284,,,58,80,,,21,42,,,327,232,,,62290,*****,*****,,57910,389,,,1241,,195,,22,24,,,1540,253,,,6,11,,,243,237,,,1328,455,,,305,281,,,1023,322,,
0500000US18175,"Washington County, Indiana",28025,*****,*****,,382,*****,*****,,254,80,,,0,23,,,0,23,,,128,80,,,27643,*****,*****,,26996,72,,,17,,19,,3,5,,,63,58,,,0,23,,,16,23,,,548,91,,,142,97,,,406,94,,
0500000US18177,"Wayne County, Indiana",66588,*****,*****,,2159,*****,*****,,1636,196,,,231,148,,,0,29,,,292,160,,,64429,*****,*****,,58096,197,,,2903,,377,,34,33,,,817,176,,,5,8,,,285,197,,,2289,408,,,47,48,,,2242,407,,
0500000US18179,"Wells County, Indiana",28103,*****,*****,,915,*****,*****,,499,177,,,61,63,,,0,23,,,355,174,,,27188,*****,*****,,26280,104,,,232,,121,,9,9,,,118,76,,,0,23,,,0,23,,,549,175,,,120,104,,,429,140,,
0500000US18181,"White County, Indiana",24593,*****,*****,,2167,*****,*****,,1094,248,,,30,26,,,0,23,,,1043,250,,,22426,*****,*****,,21787,50,,,119,,49,,62,60,,,71,36,,,0,23,,,0,23,,,387,88,,,86,50,,,301,75,,
0500000US18183,"Whitley County, Indiana",34048,*****,*****,,771,*****,*****,,517,135,,,57,59,,,0,26,,,197,132,,,33277,*****,*****,,31986,211,,,126,,48,,55,43,,,100,46,,,0,26,,,98,123,,,912,181,,,322,175,,,590,88,,
0500000US19001,"Adair County, Iowa",7439,*****,*****,,185,*****,*****,,150,27,,,1,3,,,0,15,,,34,26,,,7254,*****,*****,,7052,35,,,43,,28,,0,15,,,67,44,,,0,15,,,25,34,,,67,38,,,3,6,,,64,38,,
0500000US19003,"Adams County, Iowa",3697,*****,*****,,55,*****,*****,,45,15,,,0,10,,,0,10,,,10,15,,,3642,*****,*****,,3524,22,,,5,,6,,17,19,,,0,10,,,0,10,,,0,10,,,96,31,,,29,22,,,67,19,,
0500000US19005,"Allamakee County, Iowa",14068,*****,*****,,1011,*****,*****,,749,130,,,35,39,,,0,16,,,227,127,,,13057,*****,*****,,12599,43,,,235,,82,,32,22,,,70,57,,,0,16,,,0,16,,,121,67,,,37,43,,,84,56,,
0500000US19007,"Appanoose County, Iowa",12310,*****,*****,,281,*****,*****,,132,83,,,0,16,,,2,3,,,147,83,,,12029,*****,*****,,11609,32,,,25,,36,,83,82,,,35,37,,,0,16,,,0,16,,,277,96,,,22,32,,,255,90,,
0500000US19009,"Audubon County, Iowa",5657,*****,*****,,112,*****,*****,,106,17,,,6,8,,,0,15,,,0,15,,,5545,*****,*****,,5415,7,,,30,,46,,6,11,,,2,5,,,0,15,,,4,7,,,88,55,,,0,15,,,88,55,,
0500000US19011,"Benton County, Iowa",25654,*****,*****,,426,*****,*****,,347,54,,,14,22,,,10,15,,,55,47,,,25228,*****,*****,,24448,112,,,75,,48,,20,26,,,78,27,,,0,19,,,64,69,,,543,116,,,99,85,,,444,62,,
0500000US19013,"Black Hawk County, Iowa",131396,*****,*****,,6120,*****,*****,,4279,462,,,482,244,,,15,21,,,1344,435,,,125276,*****,*****,,104716,309,,,12355,,461,,193,67,,,3498,178,,,373,223,,,133,111,,,4008,667,,,600,292,,,3408,566,,
