city,state,fips,proj_uid,displayname,AvGini20112014,PrePostRecessionChange,citylongitude,citylatitude,UV_place,TotalPopulation,Unemployment16up,LaborForce16up,Manuf,MedianFamilyIncome,MedianHouseholdIncome,ForeignBorn,FamilieswithChildren,percentPop2064,Poverty,White,BachPlus25up,HousingPre1980,VacancyRate,HomeAffordability,OwnerOccupied,High30GrossRent,MedianMonthlyHousingCosts,BWDI,HWDI,PovertyChange2000,ChangeLFP00,Manuf1970Change,FamilyIncome2000Change,PopulationChange2000,logTotalPopulation,logSA_Part,CBSA_POP_2018_5yr,geo_flag
Baldwin Park,California,603666,baldwinpark_CA,"Baldwin Park, California",0.348374465,0.017795088,-117.97076,34.083664,603666,76222,5.623748899,63.3366704,13.69560957,64125,62227,43.59371364,52.73786187,61.47568822,11.76051795,3.959486634,12.67223209,74.71680045,5.020475388,6.113101959,56.31334186,61.24441028,1469,37.27293777,18.20899391,-3.613406598,7.377981407,-60.32503425,4.257504133,0.507667761,11.24140541,-5.1590257,0.57472974,Place
Baltimore,Maryland,2404000,baltimore_MD,"Baltimore, Maryland",0.334847232,0.006385715,-76.619614,39.314893,2404000,614700,9.108558297,61.63478494,4.438168928,59105,48840,8.104441315,49.01769459,63.28957081,16.58849716,27.53944993,31.23454452,86.5504086,19.04305965,3.202293158,47.34897316,52.03082561,1093,67.42045593,46.92962265,-2.217309799,5.055521282,-82.66318477,11.87217511,-5.598368435,13.32888962,-1.5138267,22.006624,Place
Bangor,Maine,2302795,bangor_ME,"Bangor, Maine",0.291469958,0.002949738,-68.784502,44.817367,2302795,32098,6.621298194,59.73817706,2.895410731,65806,42115,4.5361083,46.10587358,63.13788891,16.14213139,89.83425498,33.87882113,71.31649256,10.25003195,3.578297615,47.58723676,54.26915288,853,23.65664864,20.11692429,4.289065705,-4.485357837,-77.5060833,4.97781822,1.985829123,10.376549,-1.5534276,21.152172,Place
Barberton,Ohio,3903828,barberton_OH,"Barberton, Ohio",0.295494939,-0.003523983,-81.605265,41.013645,3903828,26189,7.8212291,59.15238261,19.22705323,52402,42315,2.359769307,44.96969581,57.60433674,11.89393923,85.39463282,15.31715691,82.08011985,9.850599617,2.046555519,62.08341122,48.37209284,737,59.59953308,44.32092285,0.428801245,-2.333389465,-60.27274656,-10.75949403,-6.129251945,10.17309475,-3.2920835,3.7176311,Place
Bartlesville,Oklahoma,4004450,bartlesville_OK,"Bartlesville, Oklahoma",0.327277326,0.012513082,-95.94665,36.740818,4004450,36448,5.3107813,59.01479125,13.35956603,63917,52131,5.73968403,44.93487775,55.29795885,11.29832566,72.72003889,32.69884884,68.56784225,12.30291426,2.282710791,66.46690369,43.69955063,741,39.18017578,11.39314938,1.88015484,0.890275621,-63.62766337,-3.908918451,4.892367906,10.50364187,-3.2969916,3.6994293,Place
Bartlett,Tennessee,4703440,bartlett_TN,"Bartlett, Tennessee",0.30511282,0.007284134,-89.83317,35.229399,4703440,58828,4.200278968,63.46681118,10.43169275,94261,83746,5.645271018,42.66113639,57.28054643,5.047862232,69.65730786,34.95487571,27.72524357,3.787260503,2.138609648,84.66373682,46.36197388,1268,34.12018967,28.15197182,2.9081464,-9.642879981,,-9.627376303,45.10026392,10.98237321,-3.1302679,4.3706083,Place
Baton Rouge,Louisiana,2205000,batonrouge_LA,"Baton Rouge, Louisiana",0.344672984,-0.010478816,-91.088762,30.463038,2205000,225362,8.529179543,64.25317526,6.209444627,56682,41761,5.190759897,47.01921344,60.34469008,17.08194464,36.57182753,33.06774795,63.04294467,16.15482122,4.051627159,49.07052219,58.0345273,854,60.77841187,50.23705673,-0.94090626,2.436866323,-60.425753,-5.577881387,-1.078053534,12.32546328,-1.3032863,27.163765,Place
Battle Creek,Michigan,2605920,battlecreek_MI,"Battle Creek, Michigan",0.305617112,0.005314528,-85.19836,42.307635,2605920,51475,8.292806894,59.6560359,25.56949258,52008,41106,5.429820344,52.3672998,57.87664056,17.89809912,65.38513899,21.49120271,77.41298676,13.10718358,2.041064501,59.34676528,54.98463511,749,40.19181442,31.75713921,7.213351341,-1.431468423,-15.77689477,-19.92269143,-3.539839592,10.84885153,-0.96026719,38.27906,Place
Bay City,Michigan,2606020,baycity_MI,"Bay City, Michigan",0.333015413,0.002001668,-83.888092,43.591974,2606020,33463,9.35183987,59.53484774,13.38599026,47862,37901,1.810955442,47.51851857,60.52356362,19.13580298,84.00322795,16.50028527,92.96643734,12.59996295,1.770401835,68.74639988,47.1963793,696,28.06459999,21.87374306,8.816236151,-2.686983868,-63.79234898,-16.07260187,-9.109922047,10.41819563,-1.1414798,31.93461,Place
Bayonne,New Jersey,3403580,bayonne_NJ,"Bayonne, New Jersey",0.329109244,0.010187776,-74.118927,40.666674,3403580,65300,6.235369295,63.86464834,7.039102167,70786,59924,30.37978709,51.95044279,60.55589318,10.75809598,46.57886624,35.44443548,84.58858728,8.42255801,5.345103741,37.98198104,49.2706418,1373,28.08576012,12.72157288,2.320576734,4.394409647,-80.56061519,-9.411010016,5.591669092,11.08674732,-5.7240248,0.32665366,Place
Baytown,Texas,4806128,baytown_TX,"Baytown, Texas",0.333543214,0.009774919,-94.972709,29.751944,4806128,76581,9.307341278,63.71976733,14.00144547,64110,55628,17.72632897,56.0205996,58.08359981,13.02728206,32.31088519,15.35577327,54.84837294,10.53481847,2.009779215,56.4914763,42.2213912,928,35.79666519,30.70890617,0.057270525,2.795922139,-52.30366402,-5.168229817,15.28074665,11.24610428,-4.4832511,1.1296625,Place
Beaumont,Texas,4807000,beaumont_TX,"Beaumont, Texas",0.378785887,0.007329547,-94.142252,30.088083,4807000,118632,5.294106901,60.24446487,9.756796807,56108,47144,10.50306857,50.32871962,58.20689201,15.29584527,32.16922879,24.14175272,58.44734311,12.02930287,2.214491844,54.88504171,49.97337461,822,41.24902344,39.05972672,-1.141528847,0.252993757,-51.91926037,-7.813853957,4.185621696,11.68378154,-1.2393819,28.956314,Place
Beaverton,Oregon,4105350,beaverton_OR,"Beaverton, Oregon",0.329527466,-0.002883479,-122.814788,45.467774,4105350,97012,5.353663117,70.40939331,12.15945706,83981,68586,21.10048234,45.82039416,64.55077529,7.771716267,63.60141039,47.45002091,40.05229175,4.488452151,5.13224268,49.14833307,47.52193987,1369,22.73844719,33.87805939,2.752862371,-2.534660496,-51.2553445,-6.564906286,27.43107095,11.48258996,-3.2158327,4.0121903,Place
Belleville,Illinois,1704845,belleville_IL,"Belleville, Illinois",0.324559023,0.021847221,-89.993856,38.525128,1704845,41926,6.5026775,63.48219514,7.497338951,65590,45945,1.884272322,48.79024029,60.27524471,12.64096797,66.36216044,23.72910976,75.59843063,15.51608592,2.072042704,57.33552575,50.36854744,835,22.40772247,26.00648308,3.361855211,-0.447458833,-62.21859853,-5.235990399,1.246075827,10.64366144,-4.2034492,1.4943945,Place
Belleville,New Jersey,3401304695,belleville_NJ,"Belleville, New Jersey",0.31823842,-0.002116988,-74.160144,40.795782,3.40E+09,36069,6.828140467,70.43958902,9.840302169,81139,69121,29.23285961,48.86700809,64.49859738,8.186024427,29.99251485,27.71630287,85.80870032,8.54818821,4.178180218,50.87357163,49.69294667,1524,33.6095047,20.90938187,1.845365087,6.931301731,-71.47826869,-1.425805745,0.39245157,10.49318905,-6.3175831,0.18042988,Township
Bellevue,Nebraska,3103950,bellevue_NE,"Bellevue, Nebraska",0.292072928,-0.003342467,-95.940482,41.152239,3103950,53225,5.520627275,70.33330202,6.736700237,75827,63443,8.586190641,48.84074628,59.16768312,6.01362139,70.95537782,29.64110374,60.98000407,5.481919274,2.268177748,61.96129918,39.25768137,1048,26.53600311,26.25570107,1.917973533,-3.881000636,-34.80612674,-6.542009177,19.92474427,10.88228349,-2.852983,5.7672033,Place
Bellevue,Washington,5305210,bellevue_WA,"Bellevue, Washington",0.313738936,-0.005119944,-122.154636,47.599469,5305210,142242,3.958556429,66.62772894,7.552898675,138472,112283,37.86856234,47.96898961,63.78284693,4.646100104,49.77924824,67.54508615,52.39347219,7.387387753,6.563771725,55.95576167,35.78285277,1967,40.10474014,30.1301384,0.802322219,-0.886586404,-70.81631459,20.83241281,29.81956575,11.86528511,-3.2877803,3.7336633,Place
Bellflower,California,604982,bellflower_CA,"Bellflower, California",0.326336201,0.006948663,-118.127908,33.886724,604982,77529,6.313452125,63.85349035,11.07066274,61758,55729,31.98158145,56.74150586,59.75699425,10.3799656,16.37838781,17.61416793,83.47018957,6.711888313,7.827163696,39.21418488,60.46411991,1385,31.88716698,20.25632095,-2.411001391,2.142841846,-66.50732871,-3.262838445,6.381898515,11.25840734,-5.1420236,0.58458477,Place
Bellingham,Washington,5305280,bellingham_WA,"Bellingham, Washington",0.317607208,0.011524112,-122.472639,48.754638,5305280,87071,6.516595185,64.94115591,7.736837119,73975,50844,10.20431593,44.32481825,64.67940211,9.781021625,77.65501738,44.09394562,50.01453757,5.648806691,6.826764107,45.09721398,59.21861529,1081,32.14038467,22.93938637,0.338685022,-1.440329034,-52.95402519,5.134885389,29.62588022,11.37447916,-0.91230673,40.159679,Place
Beloit,Wisconsin,5506500,beloit_WI,"Beloit, Wisconsin",0.291590914,0.005829604,-89.03261,42.516737,5506500,36813,9.412693232,63.35976124,29.59805727,47373,42169,9.070165455,53.05287242,57.04234838,20.34110278,61.22293472,16.77075177,79.49479818,8.650429547,2.072612524,56.62659407,48.79004657,799,32.18516922,35.22903442,10.71263017,-1.564334609,-35.75819716,-24.49229674,2.901467505,10.51360632,-1.4803183,22.756523,Place
Bend,Oregon,4105800,bend_OR,"Bend, Oregon",0.31777761,0.02096344,-121.303389,44.054533,4105800,90500,4.772341996,67.10068583,7.011334598,77376,63468,5.05745858,46.29770219,59.26408768,7.066868991,85.64419746,43.26010942,25.40431619,8.226417005,5.722568989,58.79375339,53.99354696,1272,34.55559158,26.5258255,0.153780603,-1.674369844,-69.45838472,5.089830898,73.94145573,11.41310513,-0.69115621,50.099648,Place
Bergenfield,New Jersey,3405170,bergenfield_NJ,"Bergenfield, New Jersey",0.351234206,-0.00412552,-73.998745,40.923808,3405170,27372,3.569794074,69.48052049,7.227608562,111838,96713,39.30658996,48.9245683,60.33172607,3.786731139,36.43504381,42.63033569,90.55598974,2.785484493,3.60241127,67.26027131,42.58710146,1836,20.77299881,28.75760651,1.208571411,2.503299863,-71.9145688,5.379410592,4.286204138,10.21727587,-6.5934963,0.1369244,Place
Berkeley,California,606000,berkeley_CA,"Berkeley, California",0.340323177,0.013433838,-122.270129,37.870177,606000,120926,5.505152047,61.95135713,3.932664543,134708,80912,20.58200836,43.87266636,64.90994692,4.940162599,53.79819274,72.9952693,86.15486622,6.777483225,11.597785,42.94099212,56.9324553,1793,44.64216995,29.92995453,-3.402393396,-3.84991316,-58.69153936,28.28565604,17.69755604,11.70293407,-3.6544251,2.5876372,Place
Berwyn,Illinois,1705573,berwyn_IL,"Berwyn, Illinois",0.370426917,0.004412343,-87.790122,41.845667,1705573,55949,6.008452922,68.49166155,12.64479458,68799,60811,27.89683342,55.17186522,61.38447523,10.06459817,25.9182483,22.63226062,94.21871901,7.898726314,3.168834686,58.46365094,44.26834285,1124,39.07931137,17.51644135,3.865262112,4.642305367,-64.72260371,-10.85516356,3.578569313,10.93219584,-5.1384339,0.58668715,Place
Bessemer,Alabama,105980,bessemer_AL,"Bessemer, Alabama",0.307061767,0.003587796,-86.962086,33.392653,105980,26759,14.65741545,53.87848616,12.52032518,40601,31610,3.781905025,49.26365912,56.47819638,23.26207459,21.67495042,13.80473226,79.14251089,20.42264193,2.641569138,53.31224203,63.36961389,736,34.43444061,54.64464188,-0.928662462,3.29493178,-59.42008909,-3.529858301,-9.817336209,10.19462614,-3.7580814,2.3328457,Place
Bethlehem,Pennsylvania,4206088,bethlehem_PA,"Bethlehem, Pennsylvania",0.32272407,0.008093885,-75.365711,40.626546,4206088,75296,5.36744073,60.31335592,10.6952168,66986,54701,8.69634524,47.14398086,60.29005647,11.32109761,59.39491987,28.19302976,80.92917204,7.194844633,3.137054205,51.045084,50.06988645,1067,34.91875076,37.154953,0.224166236,1.433745504,-77.08109693,-0.931516824,5.561552805,11.22918229,-2.4055436,9.0216446,Place
Beverly Hills,California,606308,beverlyhills_CA,"Beverly Hills, California",0.348184383,0.009123291,-118.396413,34.070654,606308,34362,5.658558756,61.39315367,5.847707018,150463,103403,35.51306725,42.53349602,57.54903555,7.563946396,77.60898471,62.99222112,83.23376775,15.46438187,19.34180832,41.39333367,53.09648514,2432,38.4289093,16.71866989,-0.315349497,1.467979964,-42.14411481,-1.643546462,1.71086905,10.44470658,-5.9557242,0.25909662,Place
Beverly,Massachusetts,2505595,beverly_MA,"Beverly, Massachusetts",0.337295006,0.016489316,-70.873754,42.561411,2505595,41731,4.055920616,67.38210917,8.93901065,105664,79483,7.373415679,39.786762,61.93477511,4.77145575,90.14641643,49.49803948,78.37606072,4.71649617,5.17972374,61.13741398,51.68284774,1522,48.22187042,32.09025192,0.752924176,-1.79501341,-69.54934266,6.601644938,4.688675932,10.63899954,-4.7475681,0.86727607,Place
Bibb County (Macon),Georgia,13021,macon_GA,"Bibb County (Macon), Georgia",0.349536562,-0.003461442,-83.676225,32.830642,1349008,153490,8.831073344,56.89303875,7.376205921,54196,39931,3.16372402,48.0617255,57.51775503,20.34828514,38.76278698,25.67685544,59.43024158,17.37055779,2.917532682,52.59782672,56.19606972,828,53.20846,47.68471,2.006628568,-2.854765645,-60.32159776,-15.27347919,-0.257981506,11.9413907,-0.40303421,66.828926,County
Big Spring,Texas,4808236,bigspring_TX,"Big Spring, Texas",0.335894529,-0.00030414,-101.479064,32.236927,4808236,28367,8.04162696,51.46818757,7.070706785,55752,49266,14.46751505,57.202667,63.64085078,17.8306371,42.51419008,11.2907514,87.30109334,17.3382923,1.650225282,59.82499719,44.55513656,734,35.9070549,27.1123848,0.714172689,6.256060294,-32.94277687,5.495947903,12.42024333,10.25298178,-0.29490909,74.45993,Place
Billings,Montana,3006550,billings_MT,"Billings, Montana",0.328053477,0.017938581,-108.543192,45.789801,3006550,109431,3.249411657,67.71621704,4.57502529,73043,57172,2.460911497,48.10300767,58.38016868,6.937683374,85.08466482,33.50981772,57.38145709,7.389488816,3.72035265,63.11751008,44.49538589,964,49.79792786,33.83617783,-2.227548984,0.030124382,-45.210577,8.798881507,21.79705499,11.60304949,-0.43511328,64.719131,Place
Biloxi,Mississippi,2806220,biloxi_MS,"Biloxi, Mississippi",0.315298342,0.00400619,-88.968228,30.425713,2806220,45568,9.113251418,65.30900002,6.429004669,55384,44972,8.080231398,49.83240366,58.82198215,16.39664769,61.02089286,24.59474951,42.33154356,16.91040397,3.484390259,42.30255187,47.56871164,809,32.88585281,26.53782654,5.211699733,-1.447647646,-29.09362333,-8.690269178,-10.02290498,10.72696099,-2.1502509,11.645493,Place
Binghamton,New York,3606607,binghamton_NY,"Binghamton, New York",0.340316441,0.004904443,-75.913568,42.101386,3606607,45503,10.93376651,56.16188645,7.62957409,44787,31905,10.42788401,49.66132641,60.74104905,24.66401458,71.16453648,25.04009604,90.25027156,16.26780182,2.80206871,43.21441054,60.42947769,754,27.11280251,25.04493713,8.179870211,0.125535162,-75.3008879,-16.86824648,-3.961587168,10.72553354,-1.677121,18.691132,Place
Birmingham,Alabama,107000,birmingham_AL,"Birmingham, Alabama",0.33217426,0.008249836,-86.802103,33.527799,107000,212021,10.1711221,60.07422805,8.79137367,44332,35346,3.659543023,45.83634436,62.74237037,22.34856486,23.40051234,26.04498267,74.63237047,21.04569674,2.523623705,45.7988441,54.12644744,788,63.28876114,44.44034958,1.49624645,1.487957824,-59.56157418,-6.639898175,-12.68388106,12.26444061,-1.6882669,18.483959,Place
Birmingham,Michigan,2608640,birmingham_MI,"Birmingham, Michigan",0.310564891,0.013898397,-83.214506,42.54414,2608640,21066,2.679460496,67.22448468,16.87284857,165972,117670,9.793031216,46.79907858,57.74707794,4.061003774,89.043957,76.37620568,77.67190337,10.4420431,4.153140068,75.59504509,31.22841716,1769,28.83800697,12.53577232,2.459441274,-1.493858589,-37.83219273,0.633077983,9.201181898,9.955415645,-5.3226972,0.48795754,Place
Bismarck,North Dakota,3807200,bismarck_ND,"Bismarck, North Dakota",0.300161423,0.002458541,-100.779247,46.818037,3807200,71731,1.865168475,69.77114677,3.819046915,85703,63608,2.593021095,46.27755582,59.26308036,5.289645121,88.25333714,35.30141413,46.92081213,6.114218384,3.686643124,62.81315684,40.88833034,895,35.58740234,31.85027313,-0.368904963,-0.872930261,-30.78751598,11.6734311,29.17056832,11.18067829,-0.59868771,54.953228,Place
Blaine,Minnesota,2706382,blaine_MN,"Blaine, Minnesota",0.290727631,0.008545395,-93.225944,45.16968,2706382,63319,3.094312176,73.45506549,18.02985221,96258,83201,11.96007505,50.73792934,60.09254456,3.551478684,78.44564915,34.36694443,31.42535985,3.875613958,2.639391422,86.89532876,51.6926229,1304,22.94079018,25.50204468,1.425922579,-6.921681767,-48.33075113,1.151481925,40.89048106,11.05594072,-4.028636,1.7798595,Place
Bloomfield,New Jersey,3401306260,bloomfield_NJ,"Bloomfield, New Jersey",0.318234267,-0.002121141,-74.19077,40.795952,3.40E+09,48810,6.408100575,70.61750293,6.059331819,91723,76487,26.03359818,48.8201499,63.25343251,6.442774832,41.79676175,40.32842517,87.60508895,5.002101883,4.217710018,51.94137096,48.16962779,1584,35.4099617,30.39746475,2.064290083,3.427347941,-81.51600323,-5.267370127,2.363525785,10.79569049,-6.0150819,0.24416487,Township
Bloomington,Illinois,1706613,bloomington_IL,"Bloomington, Illinois",0.318396789,0.002249699,-88.968347,40.480351,1706613,78331,4.006313533,68.57406497,6.112776697,90931,67327,10.35605296,48.26242626,62.51292825,8.314026892,73.43580723,47.98855186,50.90998411,7.401611656,2.483402014,60.57210565,38.38186562,955,31.05649567,33.900177,3.990754005,-5.319617741,-67.75652382,-0.1639064,20.86625108,11.26869872,-0.88218355,41.387821,Place
Bloomington,Indiana,1805860,bloomington_IN,"Bloomington, Indiana",0.335880671,0.026451035,-86.519909,39.174909,1805860,84058,7.943242788,57.86577463,6.502453238,62566,34435,11.84539273,44.00644898,66.56237245,17.67029464,78.24954391,55.7684958,45.86045444,9.000677615,5.28822422,34.55675244,64.15297389,885,28.42928314,21.14961052,7.378552744,-1.006971509,-38.30717015,-16.15702784,21.31157005,11.33926232,-0.68217206,50.551777,Place
Bloomington,Minnesota,2706616,bloomington_MN,"Bloomington, Minnesota",0.302153121,-0.020334524,-93.31609,44.830521,2706616,85394,3.544149175,69.4636941,11.0104531,91495,72081,14.18600827,41.32660031,59.41283703,3.538839146,72.84469604,41.12464786,71.31830454,3.966445848,3.330974817,67.14202166,43.02193522,1177,36.74191666,46.2322464,1.204751009,-1.225119503,-51.77415777,-8.585427537,0.26064904,11.35503112,-3.7295454,2.4003747,Place
Blue Springs,Missouri,2906652,bluesprings_MO,"Blue Springs, Missouri",0.294454421,0.004065058,-94.276073,39.019202,2906652,54370,3.209066018,70.08678317,10.71233153,80943,71481,3.371344507,53.42015028,56.32333755,6.703221053,80.74121475,34.02489722,41.79010391,5.02646789,2.217372417,71.20065689,38.42891455,1097,14.8497715,17.06775093,2.76054211,-6.467715732,-68.54560001,-11.00623656,13.08236273,10.90356781,-3.6570332,2.5808969,Place
Boca Raton,Florida,1207300,bocaraton_FL,"Boca Raton, Florida",0.346440389,-0.002361562,-80.105407,26.368238,1207300,95745,5.062582716,58.66224766,4.620959237,114816,80938,21.34941816,36.92354262,54.15322185,4.750346765,76.4906764,54.17411327,47.53409624,22.76807874,5.357186794,71.98644876,59.78352427,1634,38.87131882,18.02110481,0.65926036,-0.470589277,-75.30020932,-1.087882411,28.06297148,11.46944369,-4.149581,1.5771024,Place
Boise,Idaho,1608830,boise_ID,"Boise, Idaho",0.31777619,-0.002640924,-116.254866,43.616472,1608830,224300,4.588819668,68.15830469,9.29030031,78337,56798,6.834150851,46.70273662,61.46678329,8.105935901,82.69817233,41.090855,44.45554316,5.393043533,4.063523293,60.22450924,47.5187391,981,48.64378738,28.51246262,2.231714842,-4.377619632,-1.053692402,1.021484619,20.72965277,12.32073972,-1.1294184,32.322121,Place
Bolingbrook,Illinois,1707133,bolingbrook_IL,"Bolingbrook, Illinois",0.353775114,0.020354522,-88.089348,41.698617,1707133,74448,5.185982585,72.71825671,11.0376671,92775,85643,23.19605649,54.56838608,61.58795357,6.180761382,40.30464292,36.42610312,47.66921699,6.003595516,2.510421276,79.67352867,64.14209008,1624,15.86923218,22.7891922,3.308354527,-4.328548823,-72.61339901,-12.99824424,32.18515296,11.21785617,-4.8527732,0.78066963,Place
Bossier City,Louisiana,2208920,bossiercity_LA,"Bossier City, Louisiana",0.33767155,0.02422783,-93.677536,32.502745,2208920,67935,5.498947576,63.8412118,6.533036381,59515,50652,4.1112829,51.36786699,59.03289914,15.0698483,59.93081331,24.4471997,51.36193037,11.9073689,3.186448812,52.33880877,50.63748956,921,36.94625473,33.95022964,3.638596624,-2.708517985,-60.32004903,-6.382737773,20.32199217,11.12630664,-1.871262,15.392929,Place
Boston,Massachusetts,2507000,boston_MA,"Boston, Massachusetts",0.351765951,0.004166742,-71.090236,42.323405,2507000,679413,7.231836021,68.90705228,4.495190829,75476,65883,28.54905725,45.76529562,68.12410355,15.27168602,44.51298416,48.53645861,79.54224944,7.950980961,7.396445274,35.16743779,51.56254768,1667,71.14441681,53.45537186,-0.065584785,5.319798802,-74.39479641,14.66619342,15.32264772,13.42898447,-1.9575832,14.119926,Place
Boulder,Colorado,807850,boulder_CO,"Boulder, Colorado",0.351133542,-0.012229502,-105.25974,40.013665,807850,107360,5.050713569,66.09335542,6.459486485,113984,66117,11.44560352,44.63961124,67.27272868,6.712185591,79.81091738,73.85098934,59.60296988,6.357327849,9.764508247,48.02194834,62.22758889,1499,42.08555603,23.49723625,0.338339528,-5.475021742,-61.23249425,8.82316591,13.40086403,11.58394295,-1.0953469,33.442356,Place
Bowie,Maryland,2408775,bowie_MD,"Bowie, Maryland",0.291309801,0.01421528,-76.735643,38.93835,2408775,58368,5.792809278,71.36403918,1.971078292,126750,112444,15.25493413,43.48685145,61.83353662,1.369396411,32.41159618,49.47651625,44.33526993,3.948703781,2.907224894,82.58572817,46.88128829,1983,36.11257172,14.88369656,0.673924378,-3.105779229,-73.53123437,3.174413581,16.11132109,10.97452307,-4.6555486,0.95086944,Place
Bowling Green,Kentucky,2108902,bowlinggreen_KY,"Bowling Green, Kentucky",0.309530137,0.00676751,-86.45111,36.974815,2108902,65731,6.669201702,64.45217133,15.92753977,53346,41516,13.66174221,55.35106659,58.93870592,18.14877838,70.49641609,30.67741394,44.72399354,9.888553619,3.699778318,38.77812624,44.74139214,777,31.80373001,41.40330887,2.405984587,-0.6657807,-18.27721879,-11.25407888,33.33941902,11.09332593,-0.96243531,38.196156,Place
Boynton Beach,Florida,1207875,boyntonbeach_FL,"Boynton Beach, Florida",0.339224843,0.009653248,-80.079273,26.532219,1207875,75720,8.577799052,62.96804547,4.124078527,62793,53504,25.21922886,41.70069993,59.33175087,11.24047562,49.09799397,28.61694992,44.07654703,19.47359592,3.496934891,60.03902555,64.03492689,1289,46.15876007,20.40733147,3.798054459,6.35304689,-52.59049811,-11.41415939,25.3870738,11.23479761,-4.3842268,1.2472525,Place
Bremerton,Washington,5307695,bremerton_WA,"Bremerton, Washington",0.30579764,0.014156226,-122.645818,47.576865,5307695,40220,6.778118759,63.61275911,10.90642884,60453,50311,7.011437416,46.23057246,67.70512462,11.19229868,69.80855465,22.44618684,71.91137075,10.3150025,4.180000305,41.32039547,49.25026298,1025,26.56459236,18.48148727,-4.780170763,-1.221218797,-71.25875081,11.52826257,7.94707319,10.60211966,-1.8757914,15.323364,Place
Brentwood,California,608142,brentwood_CA,"Brentwood, California",0.30940469,0.011400966,-121.715472,37.936727,608142,60446,6.836433709,62.50962019,7.492816448,115800,103771,14.7768259,52.17833519,56.23697042,3.905107081,53.46755981,31.93638623,11.25633642,2.877447568,5.241348743,75.16757846,60.1020813,2280,17.30048752,12.96003056,-0.428065765,1.891646113,-65.80909547,2.535862047,159.4026264,11.00950568,-4.3478532,1.2934548,Place
Bridgeport,Connecticut,908000,bridgeport_CT,"Bridgeport, Connecticut",0.336968367,0.033820652,-73.197052,41.191829,908000,146417,13.3813709,67.63468385,8.7198928,51801,45441,29.89202142,55.66804409,62.22159863,18.18881184,20.30501962,18.30445975,85.76837182,13.4024322,3.809335232,41.77102447,62.53441572,1291,43.26155472,44.61815262,2.024536068,6.482020898,-79.64954978,-12.19319347,4.93660816,11.89421399,-1.864036,15.50456,Place
Bristol,Connecticut,908420,bristol_CT,"Bristol, Connecticut",0.316304185,0.011308219,-72.930931,41.681938,908420,60308,6.078260764,67.7883625,14.69544321,83646,66829,8.766664565,46.35461867,60.66524982,7.876689732,74.31849837,26.89345777,73.25901985,7.576043904,2.931362152,63.8798058,50.02968311,1223,41.21570969,24.00261688,3.068108264,-0.811855362,-70.43778848,-3.694915641,0.409576771,11.00722004,-2.9983876,4.9867411,Place
