GeoFIPS,GeoName,urban_housing,rural_housing,urban_pop,rural_pop,rural_pop_prct,rural_housing_prct
30860,"Logan, UT-ID (MA)",37528.0,11231.0,113927.0,33421.0,0.2268167874691207,0.2303369634323919
30980,"Longview, TX (MA)",68349.0,52540.0,165213.0,120971.0,0.4227035753221703,0.4346135711272324
31020,"Longview, WA (MA)",30700.0,14724.0,74215.0,36515.0,0.329766097715163,0.3241458259950687
31080,"Los Angeles-Long Beach-Anaheim, CA (MA)",4687425.0,34341.0,13103816.0,97182.0,0.0073617161369163,0.0072729144138019
31140,"Louisville/Jefferson County, KY-IN (MA)",472750.0,88028.0,1062621.0,222818.0,0.1733400029095118,0.1569747743313753
31180,"Lubbock, TX (MA)",119427.0,17961.0,277958.0,43410.0,0.1350787881805282,0.1307319416542929
31340,"Lynchburg, VA (MA)",59447.0,58227.0,136799.0,124794.0,0.4770540496114193,0.4948161870931556
31420,"Macon-Bibb County, GA (MA)",67265.0,36487.0,144963.0,88839.0,0.3799753637693432,0.3516751484308736
31460,"Madera, CA (MA)",27184.0,22388.0,95929.0,60326.0,0.3860740456305398,0.4516259178568547
31540,"Madison, WI (MA)",234360.0,68178.0,520637.0,160159.0,0.2352525573005716,0.225353509311227
31700,"Manchester-Nashua, NH (MA)",134804.0,40767.0,319583.0,103354.0,0.2443720932432017,0.2321966611798076
31740,"Manhattan, KS (MA)",44775.0,11496.0,106076.0,27970.0,0.2086597138295809,0.2042970624300261
31860,"Mankato, MN (MA)",29439.0,13101.0,71677.0,31889.0,0.3079099318309097,0.307968970380818
31900,"Mansfield, OH (MA)",37480.0,17042.0,82890.0,42046.0,0.3365403086380226,0.3125710722277245
32580,"McAllen-Edinburg-Mission, TX (MA)",274095.0,20807.0,793236.0,77545.0,0.0890522416083952,0.0705556422133454
32780,"Medford, OR (MA)",76036.0,20203.0,177278.0,45981.0,0.2059536233701664,0.2099252901630316
32820,"Memphis, TN-MS-AR (MA)",478705.0,87225.0,1125479.0,212300.0,0.158695868301117,0.1541268354743519
32900,"Merced, CA (MA)",72061.0,15722.0,233963.0,47239.0,0.1679895591069764,0.1791007370447581
33100,"Miami-Fort Lauderdale-Pompano Beach, FL (MA)",2629890.0,11112.0,6102184.0,36149.0,0.0058890581530848,0.004207493973878
33140,"Michigan City-La Porte, IN (MA)",32273.0,17507.0,71361.0,41056.0,0.3652116672745225,0.3516874246685416
