GeoFIPS,GeoName,less_10k,10k_15k,15k_25k,25k_35k,35k_50k,50k_75k,75k_100k,100k_150k,150k_200k,200k_more
1051,"Elmore, AL",-0.08960133350057853,-0.14911191382335864,-0.114708220356733,-0.06473533289731392,-0.012573991198111312,0.022390282897055247,0.1614268859829826,0.12747405277296098,0.06102241029751099,0.012570337866565362
1053,"Escambia, AL",0.3302832507644502,0.16229094046560588,0.10936723929561443,0.21393186306000112,0.13479706465501073,-0.040135467664626834,-0.26145588364068795,-0.2456645078668278,-0.14491419238333836,-0.13299991824895951
1055,"Etowah, AL",0.034628043800634556,0.12127607422758269,0.12449954203867364,0.08826662501856286,0.11797095265802171,-0.05715406551462299,-0.11122223086337013,-0.07137677512984619,-0.07879440111249836,-0.10754616150314822
1057,"Fayette, AL",0.1788316625407813,0.12127607422758269,0.20896522798714434,0.13669910654986972,-0.1426916986257668,-0.15823193952528036,0.16749754895536695,-0.14783007804316017,-0.18636376644691932,-0.09476405800446075
1059,"Franklin, AL",0.061625481828177175,-0.04554358771102773,0.20896522798714434,0.18448676520390173,0.195761500416332,-0.10797202741597745,0.05049836433906307,-0.2798023484646234,0.018470361554200787,-0.1372261353233447
1061,"Geneva, AL",0.12597905819903366,0.06596300548100653,0.27158365311769206,0.03328837578508792,0.12919649956747503,-0.1135886862972596,-0.11738014093899707,-0.11981867710835103,-0.1389474704211171,-0.10754616150314822
1063,"Greene, AL",0.41858971258965005,0.503853829683264,0.4154870438539233,0.3437556709584195,-0.3454500839044934,-0.15268291987179006,-0.3352960704754189,-0.34951447965293736,-0.18636376644691932,-0.1666617326761467
1065,"Hale, AL",0.3868534760217772,0.3687769522304367,0.247738631036718,0.10649037920817683,-0.2198234859773357,-0.21854133917036944,-0.09888121625377588,-0.16769669221390127,-0.21557854191343107,-0.10754616150314822
1067,"Henry, AL",0.05623193460622189,-0.03161032589743529,0.19424674842381506,0.05776795810003321,-0.2252410980870987,0.011020658518969384,-0.011852567052845764,0.0018496882247538426,0.00020423610998077102,-0.06053666707736427
1069,"Houston, AL",0.06701543236807073,0.052057569801778225,0.07387270838270754,0.03941316940030193,0.06144642109515397,-0.07413951219501769,-0.11738014093899707,-0.05514279971411751,-0.011974009096251348,-0.013257086588481903
1071,"Jackson, AL",0.023812681273926106,0.17584608632839727,0.154584340276672,0.14271230306108929,0.12358767991139241,-0.06282004810624486,-0.196449231423649,-0.06732148651635184,-0.13297064305183448,-0.0990284444253341
1073,"Jefferson, AL",0.07778329689355967,-0.03161032589743529,-0.038484349802535345,-0.009629440149224067,-0.08079683789770864,-0.04581141145557299,-0.08031369356911677,-0.014448870805151004,0.04888052014151967,0.12385683775331202
1075,"Lamar, AL",0.1366170506850668,0.24908905660242842,0.09418407253904637,0.1306758192074502,0.20123678834570713,-0.16929971836164615,-0.2439334020723437,-0.030739755363929366,-0.14491419238333836,-0.15407963248652157
1077,"Lauderdale, AL",0.007579972280108871,-0.01068907049799328,0.10936723929561443,0.08217827027371571,0.10671517320002954,-0.10797202741597745,0.038044089351763066,-0.07137677512984619,-0.0666801703255705,-0.051954336504053455
1079,"Lawrence, AL",-0.030297095410168895,-0.024638745390775374,0.058597926112187615,0.02716108087807534,0.16266407856496934,0.17413560713241716,-0.13579796303174774,-0.08352796192345002,-0.1389474704211171,-0.00034343163298522494
1081,"Lee, AL",0.3350965371594701,0.02419144001777851,-0.08940531760063353,-0.10127509560597248,-0.12028734801543617,-0.19677741276123062,-0.06790349694833153,0.05070486966475607,0.05495349674088934,0.046974886436667695
1083,"Limestone, AL",-0.11637439402341143,-0.08028757047155166,-0.06398648246871774,-0.14955656425512842,-0.10340200535733457,-0.09671835772204451,0.11245812273147826,0.14347409618194762,0.21015503807787028,0.0684264413090081
1085,"Lowndes, AL",0.22554121033027585,0.5090413624629659,0.37669097706858556,0.11860069004472029,-0.12028734801543617,-0.3237700962375867,-0.23216182273791264,-0.1795526869392713,-0.18636376644691932,-0.11179918658267174
1087,"Macon, AL",0.344670642286659,0.12814465975005063,0.09418407253904637,0.21977635421844344,0.015923455548831678,0.011020658518969384,-0.2439334020723437,-0.24183172455267155,-0.1627495835726389,-0.07339300561148243
1089,"Madison, AL",-0.07885352312877492,-0.07335164520626336,-0.10965846207145169,-0.0952013856588364,-0.0864568514572176,-0.16929971836164615,-0.030561944700893684,0.0993185789495612,0.25621085594845483,0.19514261875367822
1091,"Marengo, AL",0.2662148712385959,0.39263822948970617,0.38107095737179497,-0.028021150796841976,-0.21439228077288675,-0.1748178193965374,-0.24979258702531693,-0.23414357938489416,-0.005885104705156796,-0.064824557939693
1093,"Marion, AL",0.018402750464150186,0.28151527797697606,0.27158365311769206,-0.10734126542586231,0.16266407856496934,0.0167060107483743,0.019341704060447107,-0.24948962523398532,-0.20393573159404776,-0.09049619094636419
1095,"Marshall, AL",0.002167758629942229,0.07290646658982758,0.048399026820186375,-0.05862576809391895,0.10671517320002954,0.011020658518969384,-0.04302378492224401,-0.09565436005663874,-0.011974009096251348,0.003961358188882658
1097,"Mobile, AL",0.08853304469087075,0.010241547347977331,0.06878460763029404,0.008768787824132485,0.0557661229170785,-0.017409438344214934,-0.1050557682117621,-0.03887961831852871,-0.030233590768113494,-0.03906683360766383
1099,"Monroe, AL",0.30104833693303146,0.28792676507950987,0.3090419450482029,0.2487554057364776,-0.26805739204650225,-0.10234846735447423,-0.16020770724526878,-0.2647113759202572,-0.10294967361262786,-0.11179918658267174
1101,"Montgomery, AL",0.13130183436150378,0.06596300548100653,-0.002704438107715479,-0.0034968067524128177,0.004524988493950666,-0.011724199845606131,-0.07411146454960049,-0.05920436564773601,-0.030233590768113494,-0.00034343163298522494
1103,"Morgan, AL",-0.046509857068138594,-0.017664767574540052,0.02797304509828158,0.06998359065384174,-0.023969843904244614,-0.034456932483074465,-0.01809059597062901,-0.01037461249750149,0.05495349674088934,-0.00034343163298522494
1105,"Perry, AL",0.2510643742967449,0.6632854767541783,0.37669097706858556,0.19630778423510264,0.08978098222133069,-0.3186703966851181,-0.40000650337129007,-0.29475630850852175,-0.2444124194280135,-0.1999394940391177
1107,"Pickens, AL",0.02922121778409492,0.1825990735271421,0.154584340276672,0.26593508895383766,0.07279472077528415,-0.124799902936921,-0.13579796303174774,-0.15976543452336855,-0.042396196286616505,-0.12029281015148174
1109,"Pike, AL",0.30596211564754827,0.07290646658982758,0.19424674842381506,0.1547067232784356,-0.018272510991318214,-0.2293437710876729,-0.2730433244626205,-0.05514279971411751,-0.09088540515659083,-0.06053666707736427
1111,"Randolph, AL",0.13130183436150378,0.20275258270293706,0.11441733111857699,0.12464286982960071,-0.12028734801543617,0.011020658518969384,-0.16628086055052282,-0.06326397234811276,-0.12098834952306603,-0.06053666707736427
1113,"Russell, AL",0.2611788844475331,0.05901315032287191,0.1345561088499614,0.06387816714189132,0.10671517320002954,-0.023093551310959692,-0.16628086055052282,-0.22255651150538025,-0.07273996864517374,-0.064824557939693
1115,"St. Clair, AL",-0.10568323192740114,-0.09413546206515588,-0.06907796490742057,-0.03414812237182974,-0.046739919547504116,-0.028776171607945544,0.2096134486459078,0.1752423456467327,-0.024148703106664837,-0.034767896708221224
1117,"Shelby, AL",-0.1323599509677399,-0.17627978458456905,-0.21413204002307562,-0.23223222918274045,-0.17049030639578255,-0.07979227198103822,0.038044089351763066,0.26436214305086003,0.2333137881024745,0.26842378432424807
1119,"Sumter, AL",0.49146568453676376,0.23595580116859804,0.5078661517356402,0.11254971419371196,-0.1649507705127985,-0.13597934100771247,-0.2730433244626205,-0.3566482043493925,-0.198092395708926,-0.17084394589042262
1121,"Talladega, AL",0.11531201344796682,0.19605290617847815,0.154584340276672,0.06998359065384174,-0.023969843904244614,-0.034456932483074465,-0.11738014093899707,-0.09161520060149031,-0.0666801703255705,-0.12029281015148174
1123,"Tallapoosa, AL",0.14722362707836134,0.12814465975005063,0.06878460763029404,0.05776795810003321,-0.12590085757869773,0.16308614338849714,-0.14802537872542398,-0.09161520060149031,-0.07879440111249836,-0.07767324941017051
1125,"Tuscaloosa, AL",0.12597905819903366,-0.038578831977921446,-0.048693089984087834,-0.021892073029190606,-0.05810824778011148,-0.028776171607945544,-0.03679429526323286,0.04663963701001639,0.02455693307818363,0.003961358188882658
1127,"Walker, AL",0.061625481828177175,0.14184438500790653,0.19424674842381506,-0.0034968067524128177,-0.0011748711847716642,-0.017409438344214934,-0.1050557682117621,-0.0429476832810769,-0.10897069393684977,-0.09476405800446075
1129,"Washington, AL",0.18928953805671633,0.3444195362358855,0.08403711951132009,0.008768787824132485,-0.06946152538743244,-0.39310174687042565,-0.16020770724526878,-0.1358515070716798,0.09129048827666919,0.11112085645110659
1131,"Wilcox, AL",0.25612863997023916,0.4986296957777292,0.20896522798714434,0.03941316940030193,0.16820795267800892,-0.3186703966851181,-0.16020770724526878,-0.23414357938489416,-0.19223494574314304,-0.128768859080178
1133,"Winston, AL",0.018402750464150186,0.2227357808999757,0.10431149514139726,0.26022666242704506,-0.023969843904244614,-0.011724199845606131,-0.04302378492224401,-0.18349330252150553,-0.14491419238333836,-0.07339300561148243
2013,"Aleutians East Borough, AK",-0.1323599509677399,-0.087215729526812,0.04329565623437914,-0.20302258576911714,-0.2786053562350703,-0.017409438344214934,0.04427294699969764,0.26436214305086003,0.21015503807787028,0.029781432841875732
2016,"Aleutians West Census Area, AK",-0.2520730563287863,-0.2819273277324241,-0.33224637537676627,-0.3227145939958098,-0.3252154586854319,0.05645270354328358,0.4470947264040628,0.2906872516257504,0.29558473074825664,0.2563988381517892
