GeoFIPS,GeoName,median_rent
48127,"Dimmit, TX",615.0
48129,"Donley, TX",698.0
48131,"Duval, TX",670.0
48133,"Eastland, TX",654.0
48135,"Ector, TX",1134.0
48137,"Edwards, TX",623.0
48139,"Ellis, TX",1190.0
48141,"El Paso, TX",908.0
48143,"Erath, TX",1001.0
48145,"Falls, TX",566.0
48147,"Fannin, TX",878.0
48149,"Fayette, TX",812.0
48151,"Fisher, TX",530.0
48153,"Floyd, TX",713.0
48155,"Foard, TX",533.0
48157,"Fort Bend, TX",1526.0
48159,"Franklin, TX",871.0
48161,"Freestone, TX",713.0
48163,"Frio, TX",757.0
48165,"Gaines, TX",640.0
48167,"Galveston, TX",1175.0
48169,"Garza, TX",847.0
48171,"Gillespie, TX",1075.0
48173,"Glasscock, TX",700.0
48175,"Goliad, TX",645.0
48177,"Gonzales, TX",844.0
48179,"Gray, TX",787.0
48181,"Grayson, TX",990.0
48183,"Gregg, TX",916.0
48185,"Grimes, TX",779.0
48187,"Guadalupe, TX",1190.0
48189,"Hale, TX",699.0
48191,"Hall, TX",543.0
48193,"Hamilton, TX",777.0
48195,"Hansford, TX",770.0
48197,"Hardeman, TX",608.0
48199,"Hardin, TX",859.0
48201,"Harris, TX",1164.0
48203,"Harrison, TX",846.0
48205,"Hartley, TX",948.0
48207,"Haskell, TX",768.0
48209,"Hays, TX",1235.0
48211,"Hemphill, TX",856.0
48213,"Henderson, TX",838.0
48215,"Hidalgo, TX",799.0
48217,"Hill, TX",803.0
48219,"Hockley, TX",751.0
48221,"Hood, TX",1105.0
48223,"Hopkins, TX",872.0
48225,"Houston, TX",735.0
48227,"Howard, TX",891.0
48229,"Hudspeth, TX",788.0
48231,"Hunt, TX",1020.0
48233,"Hutchinson, TX",791.0
48235,"Irion, TX",995.0
48237,"Jack, TX",784.0
48239,"Jackson, TX",840.0
48241,"Jasper, TX",755.0
48243,"Jeff Davis, TX",1062.0
48245,"Jefferson, TX",918.0
48247,"Jim Hogg, TX",647.0
48249,"Jim Wells, TX",791.0
48251,"Johnson, TX",1134.0
48253,"Jones, TX",782.0
48255,"Karnes, TX",783.0
48257,"Kaufman, TX",1167.0
48259,"Kendall, TX",1313.0
48261,"Kenedy, TX",474.0
48263,"Kent, TX",823.0
48265,"Kerr, TX",985.0
48267,"Kimble, TX",645.0
48269,"King, TX",700.0
48271,"Kinney, TX",693.0
48273,"Kleberg, TX",914.0
48275,"Knox, TX",823.0
48277,"Lamar, TX",771.0
48279,"Lamb, TX",737.0
48281,"Lampasas, TX",799.0
48283,"La Salle, TX",903.0
48285,"Lavaca, TX",814.0
48287,"Lee, TX",958.0
48289,"Leon, TX",720.0
48291,"Liberty, TX",873.0
48293,"Limestone, TX",715.0
48295,"Lipscomb, TX",773.0
48297,"Live Oak, TX",795.0
48299,"Llano, TX",896.0
48301,"Loving, TX",871.0
48303,"Lubbock, TX",989.0
48305,"Lynn, TX",884.0
48307,"McCulloch, TX",802.0
48309,"McLennan, TX",948.0
48311,"McMullen, TX",975.0
48313,"Madison, TX",744.0
48315,"Marion, TX",782.0
48317,"Martin, TX",640.0
48319,"Mason, TX",717.0
48321,"Matagorda, TX",901.0
48323,"Maverick, TX",715.0
48325,"Medina, TX",937.0
48327,"Menard, TX",616.0
48329,"Midland, TX",1278.0
48331,"Milam, TX",796.0
48333,"Mills, TX",651.0
48335,"Mitchell, TX",707.0
48337,"Montague, TX",859.0
48339,"Montgomery, TX",1289.0
48341,"Moore, TX",828.0
48343,"Morris, TX",728.0
48345,"Motley, TX",665.0
48347,"Nacogdoches, TX",812.0
48349,"Navarro, TX",864.0
48351,"Newton, TX",737.0
48353,"Nolan, TX",803.0
48355,"Nueces, TX",1094.0
48357,"Ochiltree, TX",901.0
48359,"Oldham, TX",1000.0
48361,"Orange, TX",882.0
48363,"Palo Pinto, TX",842.0
48365,"Panola, TX",744.0
48367,"Parker, TX",1122.0
48369,"Parmer, TX",826.0
48371,"Pecos, TX",782.0
48373,"Polk, TX",854.0
48375,"Potter, TX",876.0
48377,"Presidio, TX",444.0
48379,"Rains, TX",835.0
48381,"Randall, TX",999.0
48383,"Reagan, TX",914.0
48385,"Real, TX",778.0
48387,"Red River, TX",602.0
48389,"Reeves, TX",838.0
48391,"Refugio, TX",638.0
48393,"Roberts, TX",517.0
48395,"Robertson, TX",791.0
48397,"Rockwall, TX",1479.0
48399,"Runnels, TX",832.0
48401,"Rusk, TX",916.0
48403,"Sabine, TX",686.0
48405,"San Augustine, TX",689.0
48407,"San Jacinto, TX",841.0
48409,"San Patricio, TX",1134.0
48411,"San Saba, TX",786.0
48413,"Schleicher, TX",489.0
48415,"Scurry, TX",795.0
48417,"Shackelford, TX",628.0
48419,"Shelby, TX",725.0
48421,"Sherman, TX",838.0
48423,"Smith, TX",1018.0
48425,"Somervell, TX",858.0
48427,"Starr, TX",599.0
48429,"Stephens, TX",751.0
48431,"Sterling, TX",906.0
48433,"Stonewall, TX",707.0
48435,"Sutton, TX",659.0
48437,"Swisher, TX",702.0
48439,"Tarrant, TX",1217.0
48441,"Taylor, TX",964.0
48443,"Terrell, TX",722.0
48445,"Terry, TX",728.0
48447,"Throckmorton, TX",503.0
48449,"Titus, TX",734.0
48451,"Tom Green, TX",917.0
48453,"Travis, TX",1422.0
48455,"Trinity, TX",704.0
48457,"Tyler, TX",786.0
48459,"Upshur, TX",875.0
48461,"Upton, TX",609.0
48463,"Uvalde, TX",868.0
48465,"Val Verde, TX",827.0
48467,"Van Zandt, TX",920.0
48469,"Victoria, TX",1001.0
48471,"Walker, TX",917.0
48473,"Waller, TX",1021.0
48475,"Ward, TX",973.0
48477,"Washington, TX",1047.0
48479,"Webb, TX",896.0
48481,"Wharton, TX",842.0
48483,"Wheeler, TX",841.0
48485,"Wichita, TX",864.0
48487,"Wilbarger, TX",747.0
48489,"Willacy, TX",687.0
48491,"Williamson, TX",1426.0
48493,"Wilson, TX",956.0
48495,"Winkler, TX",893.0
48497,"Wise, TX",1073.0
48499,"Wood, TX",833.0
48501,"Yoakum, TX",887.0
48503,"Young, TX",723.0
48505,"Zapata, TX",506.0
48507,"Zavala, TX",641.0
49001,"Beaver, UT",929.0
49003,"Box Elder, UT",854.0
49005,"Cache, UT",914.0
49007,"Carbon, UT",744.0
49009,"Daggett, UT",420.0
49011,"Davis, UT",1238.0
49013,"Duchesne, UT",852.0
49015,"Emery, UT",619.0
49017,"Garfield, UT",702.0
49019,"Grand, UT",926.0
49021,"Iron, UT",863.0
49023,"Juab, UT",830.0
49025,"Kane, UT",1050.0
49027,"Millard, UT",802.0
49029,"Morgan, UT",1301.0
49031,"Piute, UT",738.0
49033,"Rich, UT",598.0
49035,"Salt Lake, UT",1258.0
49037,"San Juan, UT",772.0
49039,"Sanpete, UT",839.0
49041,"Sevier, UT",702.0
49043,"Summit, UT",1634.0
49045,"Tooele, UT",1004.0
49047,"Uintah, UT",726.0
49049,"Utah, UT",1199.0
49051,"Wasatch, UT",1487.0
49053,"Washington, UT",1177.0
49055,"Wayne, UT",662.0
49057,"Weber, UT",1028.0
50001,"Addison, VT",1057.0
50003,"Bennington, VT",918.0
50005,"Caledonia, VT",816.0
50007,"Chittenden, VT",1386.0
50009,"Essex, VT",773.0
50011,"Franklin, VT",1082.0
50013,"Grand Isle, VT",1086.0
50015,"Lamoille, VT",994.0
50017,"Orange, VT",1048.0
50019,"Orleans, VT",837.0
50021,"Rutland, VT",846.0
50023,"Washington, VT",986.0
50025,"Windham, VT",947.0
50027,"Windsor, VT",985.0
51001,"Accomack, VA",884.0
51007,"Amelia, VA",1005.0
51009,"Amherst, VA",752.0
51011,"Appomattox, VA",743.0
51013,"Arlington, VA",2094.0
51017,"Bath, VA",628.0
51019,"Bedford, VA*",893.0
51021,"Bland, VA",702.0
51023,"Botetourt, VA",831.0
51025,"Brunswick, VA",752.0
51027,"Buchanan, VA",661.0
51029,"Buckingham, VA",789.0
51033,"Caroline, VA",1058.0
51036,"Charles City, VA",829.0
51037,"Charlotte, VA",664.0
51041,"Chesterfield, VA",1345.0
51043,"Clarke, VA",1186.0
51045,"Craig, VA",630.0
51047,"Culpeper, VA",1290.0
51049,"Cumberland, VA",741.0
51051,"Dickenson, VA",615.0
51057,"Essex, VA",881.0
51061,"Fauquier, VA",1412.0
51063,"Floyd, VA",760.0
51065,"Fluvanna, VA",1188.0
51067,"Franklin, VA",758.0
51071,"Giles, VA",705.0
51073,"Gloucester, VA",1022.0
51075,"Goochland, VA",1286.0
51077,"Grayson, VA",616.0
51079,"Greene, VA",1264.0
51083,"Halifax, VA",692.0
51085,"Hanover, VA",1260.0
51087,"Henrico, VA",1258.0
51091,"Highland, VA",710.0
51093,"Isle of Wight, VA",1124.0
51097,"King and Queen, VA",1041.0
51099,"King George, VA",1403.0
51101,"King William, VA",1014.0
51103,"Lancaster, VA",890.0
51105,"Lee, VA",601.0
51107,"Loudoun, VA",2033.0
51109,"Louisa, VA",1046.0
51111,"Lunenburg, VA",714.0
51113,"Madison, VA",983.0
51115,"Mathews, VA",1063.0
51117,"Mecklenburg, VA",719.0
51119,"Middlesex, VA",939.0
51125,"Nelson, VA",858.0
51127,"New Kent, VA",1101.0
51131,"Northampton, VA",694.0
51133,"Northumberland, VA",977.0
51135,"Nottoway, VA",765.0
51137,"Orange, VA",950.0
51139,"Page, VA",797.0
51141,"Patrick, VA",621.0
51145,"Powhatan, VA",1114.0
51147,"Prince Edward, VA",752.0
51155,"Pulaski, VA",748.0
51157,"Rappahannock, VA",1097.0
51159,"Richmond, VA",861.0
51167,"Russell, VA",587.0
51169,"Scott, VA",582.0
51171,"Shenandoah, VA",904.0
51173,"Smyth, VA",630.0
51179,"Stafford, VA",1647.0
51181,"Surry, VA",943.0
51183,"Sussex, VA",868.0
51185,"Tazewell, VA",671.0
51187,"Warren, VA",1067.0
51193,"Westmoreland, VA",908.0
51197,"Wythe, VA",637.0
51510,"Alexandria (Independent City), VA",1848.0
51550,"Chesapeake (Independent City), VA",1328.0
51650,"Hampton (Independent City), VA",1159.0
51700,"Newport News (Independent City), VA",1118.0
51710,"Norfolk (Independent City), VA",1114.0
51740,"Portsmouth (Independent City), VA",1116.0
51760,"Richmond (Independent City), VA",1132.0
51770,"Roanoke (Independent City), VA",845.0
51800,"Suffolk (Independent City), VA",1266.0
51810,"Virginia Beach (Independent City), VA",1433.0
53001,"Adams, WA",809.0
53003,"Asotin, WA",856.0
53005,"Benton, WA",1085.0
53007,"Chelan, WA",998.0
53009,"Clallam, WA",1007.0
53011,"Clark, WA",1432.0
53013,"Columbia, WA",823.0
53015,"Cowlitz, WA",987.0
53017,"Douglas, WA",1077.0
53019,"Ferry, WA",713.0
53021,"Franklin, WA",977.0
53023,"Garfield, WA",624.0
53025,"Grant, WA",887.0
53027,"Grays Harbor, WA",873.0
53029,"Island, WA",1336.0
53031,"Jefferson, WA",1079.0
53033,"King, WA",1801.0
53035,"Kitsap, WA",1444.0
53037,"Kittitas, WA",1085.0
53039,"Klickitat, WA",921.0
53041,"Lewis, WA",933.0
53043,"Lincoln, WA",800.0
53045,"Mason, WA",1050.0
53047,"Okanogan, WA",776.0
53049,"Pacific, WA",867.0
53051,"Pend Oreille, WA",761.0
53053,"Pierce, WA",1444.0
53055,"San Juan, WA",1201.0
53057,"Skagit, WA",1217.0
53059,"Skamania, WA",913.0
53061,"Snohomish, WA",1641.0
53063,"Spokane, WA",1007.0
53065,"Stevens, WA",743.0
53067,"Thurston, WA",1373.0
53069,"Wahkiakum, WA",867.0
53071,"Walla Walla, WA",1009.0
53073,"Whatcom, WA",1219.0
53075,"Whitman, WA",887.0
53077,"Yakima, WA",915.0
54001,"Barbour, WV",612.0
54003,"Berkeley, WV",1064.0
54005,"Boone, WV",694.0
54007,"Braxton, WV",626.0
54009,"Brooke, WV",548.0
54011,"Cabell, WV",775.0
54013,"Calhoun, WV",479.0
54015,"Clay, WV",530.0
54017,"Doddridge, WV",384.0
54019,"Fayette, WV",652.0
54021,"Gilmer, WV",652.0
54023,"Grant, WV",586.0
54025,"Greenbrier, WV",737.0
54027,"Hampshire, WV",703.0
54029,"Hancock, WV",686.0
54031,"Hardy, WV",844.0
54033,"Harrison, WV",798.0
54035,"Jackson, WV",698.0
54037,"Jefferson, WV",978.0
54039,"Kanawha, WV",798.0
54041,"Lewis, WV",678.0
54043,"Lincoln, WV",666.0
54045,"Logan, WV",724.0
54047,"McDowell, WV",627.0
54049,"Marion, WV",796.0
54051,"Marshall, WV",666.0
54053,"Mason, WV",599.0
54055,"Mercer, WV",743.0
54057,"Mineral, WV",682.0
54059,"Mingo, WV",526.0
54061,"Monongalia, WV",868.0
54063,"Monroe, WV",625.0
54065,"Morgan, WV",740.0
54067,"Nicholas, WV",588.0
54069,"Ohio, WV",726.0
54071,"Pendleton, WV",586.0
54073,"Pleasants, WV",580.0
54075,"Pocahontas, WV",657.0
54077,"Preston, WV",672.0
54079,"Putnam, WV",862.0
54081,"Raleigh, WV",760.0
54083,"Randolph, WV",686.0
54085,"Ritchie, WV",618.0
54087,"Roane, WV",514.0
54089,"Summers, WV",748.0
54091,"Taylor, WV",674.0
54093,"Tucker, WV",630.0
54095,"Tyler, WV",663.0
54097,"Upshur, WV",701.0
54099,"Wayne, WV",761.0
54101,"Webster, WV",611.0
54103,"Wetzel, WV",753.0
54105,"Wirt, WV",455.0
54107,"Wood, WV",755.0
54109,"Wyoming, WV",659.0
55001,"Adams, WI",679.0
55003,"Ashland, WI",635.0
55005,"Barron, WI",770.0
55007,"Bayfield, WI",767.0
55009,"Brown, WI",862.0
55011,"Buffalo, WI",730.0
55013,"Burnett, WI",738.0
55015,"Calumet, WI",877.0
55017,"Chippewa, WI",889.0
55019,"Clark, WI",682.0
55021,"Columbia, WI",865.0
55023,"Crawford, WI",714.0
55025,"Dane, WI",1179.0
55027,"Dodge, WI",848.0
55029,"Door, WI",859.0
55031,"Douglas, WI",808.0
55033,"Dunn, WI",850.0
55035,"Eau Claire, WI",848.0
55037,"Florence, WI",436.0
55039,"Fond du Lac, WI",811.0
55041,"Forest, WI",545.0
55043,"Grant, WI",738.0
55045,"Green, WI",791.0
55047,"Green Lake, WI",732.0
55049,"Iowa, WI",828.0
55051,"Iron, WI",595.0
55053,"Jackson, WI",736.0
55055,"Jefferson, WI",911.0
55057,"Juneau, WI",811.0
55059,"Kenosha, WI",1020.0
55061,"Kewaunee, WI",772.0
55063,"La Crosse, WI",899.0
55065,"Lafayette, WI",746.0
55067,"Langlade, WI",647.0
55069,"Lincoln, WI",672.0
55071,"Manitowoc, WI",695.0
55073,"Marathon, WI",829.0
55075,"Marinette, WI",697.0
55077,"Marquette, WI",724.0
55078,"Menominee, WI",577.0
55079,"Milwaukee, WI",936.0
55081,"Monroe, WI",854.0
55083,"Oconto, WI",722.0
55085,"Oneida, WI",828.0
55087,"Outagamie, WI",864.0
55089,"Ozaukee, WI",960.0
55091,"Pepin, WI",707.0
55093,"Pierce, WI",917.0
55095,"Polk, WI",817.0
55097,"Portage, WI",830.0
55099,"Price, WI",700.0
55101,"Racine, WI",906.0
55103,"Richland, WI",705.0
55105,"Rock, WI",892.0
55107,"Rusk, WI",723.0
55109,"St. Croix, WI",1043.0
55111,"Sauk, WI",859.0
55113,"Sawyer, WI",608.0
55115,"Shawano, WI",693.0
55117,"Sheboygan, WI",782.0
55119,"Taylor, WI",693.0
55121,"Trempealeau, WI",782.0
55123,"Vernon, WI",732.0
55125,"Vilas, WI",717.0
55127,"Walworth, WI",942.0
55129,"Washburn, WI",756.0
55131,"Washington, WI",967.0
55133,"Waukesha, WI",1147.0
55135,"Waupaca, WI",732.0
55137,"Waushara, WI",715.0
55139,"Winnebago, WI",815.0
55141,"Wood, WI",757.0
56001,"Albany, WY",851.0
56003,"Big Horn, WY",724.0
56005,"Campbell, WY",867.0
56007,"Carbon, WY",722.0
56009,"Converse, WY",785.0
56011,"Crook, WY",749.0
56013,"Fremont, WY",821.0
56015,"Goshen, WY",682.0
56017,"Hot Springs, WY",734.0
56019,"Johnson, WY",944.0
56021,"Laramie, WY",954.0
56023,"Lincoln, WY",740.0
56025,"Natrona, WY",895.0
56027,"Niobrara, WY",909.0
56029,"Park, WY",874.0
56031,"Platte, WY",808.0
56033,"Sheridan, WY",868.0
56035,"Sublette, WY",1008.0
56037,"Sweetwater, WY",859.0
56039,"Teton, WY",1524.0
56041,"Uinta, WY",711.0
56043,"Washakie, WY",621.0
56045,"Weston, WY",726.0
